V_sep_liq[%],h_gc_out[kJ/kg],h_gc_mid[kJ/kg],T_mid[degC],T_gc_mid[degC],T_gc_out[degC],Q_heat_s1[kW],h_suc[kJ/kg],T_dis[degC],Q_heat_total[kW],Q_heat_s2[kW],h_dis[kJ/kg],W_comp[kW],h_eva_out[kJ/kg],T_app[K],label,condition
89.5150774298589,221.925421863527,362.682597442347,15.1951147384343,22.5887292961141,9.7025578406429,0.522174902199506,366.072457347024,24.2099936297124,2.04872181546656,1.52654691326705,410.830390184889,0.644639077757951,363.3926595812,9.7025578406429,0,0pct
89.5150774298589,221.925421863527,362.682597442347,15.1951147384343,22.5887292961141,9.7025578406429,0.522174902199506,366.072457347024,24.2099936297124,2.04872181546656,1.52654691326705,410.830390184889,0.644639077757951,363.3926595812,9.7025578406429,0,0pct
89.5150774298589,221.925421863534,362.682597442346,15.1951147384353,22.5887292961153,9.70255784064335,0.522174902610107,366.072457347024,24.209993629714,2.04872181707736,1.52654691446725,410.83039018489,0.644639078264838,363.392659581198,9.70255784064335,0,0pct
89.5150774298589,221.925421863534,362.682597442346,15.1951147384353,22.5887292961153,9.70255784064335,0.522174902610107,366.072457347024,24.209993629714,2.04872181707736,1.52654691446725,410.83039018489,0.644639078264838,363.392659581198,9.70255784064335,0,0pct
89.5150774298589,221.925421863537,362.682597442348,15.1951147384356,22.588729296116,9.70255784064324,0.522174902199521,366.072457347023,24.209993629715,2.04872181546649,1.52654691326697,410.83039018489,0.64463907775801,363.392659581196,9.70255784064324,0,0pct
89.5150774298589,221.925421863537,362.682597442348,15.1951147384356,22.588729296116,9.70255784064324,0.522174902199521,366.072457347023,24.209993629715,2.04872181546649,1.52654691326697,410.83039018489,0.64463907775801,363.392659581196,9.70255784064324,0,0pct
89.5150774298589,221.925421863534,362.682597442348,15.1951147384361,22.5887292961164,9.702557840645,0.522174901788976,366.072457347025,24.2099936297163,2.0487218138557,1.52654691206672,410.830390184893,0.64463907725115,363.3926595812,9.702557840645,0,0pct
89.5150774298589,221.925421863534,362.682597442348,15.1951147384361,22.5887292961164,9.702557840645,0.522174901788976,366.072457347025,24.2099936297163,2.0487218138557,1.52654691206672,410.830390184893,0.64463907725115,363.3926595812,9.702557840645,0,0pct
89.5150774298589,221.925421863535,362.682597442349,15.1951147384362,22.5887292961165,9.70255784064506,0.522174903020647,366.072457347024,24.2099936297159,2.04872181868821,1.52654691566756,410.83039018489,0.644639078771702,363.392659581196,9.70255784064506,0,0pct
89.5150774298589,221.925421863535,362.682597442349,15.1951147384362,22.5887292961165,9.70255784064506,0.522174903020647,366.072457347024,24.2099936297159,2.04872181868821,1.52654691566756,410.83039018489,0.644639078771702,363.392659581196,9.70255784064506,0,0pct
89.5150774298589,221.925421863536,362.682597442348,15.1951147384363,22.5887292961166,9.70255784064477,0.52217490219954,366.072457347026,24.2099936297168,2.04872181546654,1.526546913267,410.830390184893,0.644639077758,363.392659581198,9.70255784064477,0,0pct
89.5150774298589,221.925421863536,362.68259744235,15.1951147384363,22.5887292961166,9.70255784064306,0.522174902610066,366.072457347023,24.2099936297154,2.04872181707736,1.5265469144673,410.830390184889,0.644639078264855,363.392659581194,9.70255784064306,0,0pct
89.5150774298589,221.925421863537,362.682597442348,15.1951147384363,22.5887292961166,9.70255784064761,0.522174902610081,366.072457347026,24.2099936297158,2.04872181707735,1.52654691446726,410.83039018489,0.644639078264825,363.392659581198,9.70255784064761,0,0pct
89.5150774298589,221.925421863539,362.68259744235,15.1951147384363,22.5887292961168,9.70255784064585,0.522174901788964,366.072457347027,24.2099936297168,2.04872181385566,1.5265469120667,410.830390184893,0.64463907725113,363.392659581199,9.70255784064585,0,0pct
89.5150774298589,221.925421863535,362.682597442349,15.1951147384363,22.5887292961167,9.70255784064329,0.522174903020653,366.072457347025,24.2099936297164,2.04872181868821,1.52654691566756,410.83039018489,0.644639078771707,363.392659581197,9.70255784064329,0,0pct
89.5150774298589,221.92542186354,362.68259744235,15.1951147384363,22.5887292961168,9.70255784064364,0.522174901788946,366.072457347026,24.2099936297163,2.04872181385564,1.52654691206669,410.830390184891,0.644639077251122,363.392659581198,9.70255784064364,0,0pct
