h_gc_mid[kJ/kg],T_dis[degC],T_gc_mid[degC],h_suc[kJ/kg],P_eva_out[bar],V_air_outdoor[m/s],h_gc_out[kJ/kg],Q_heat_s2[kW],P_gc_mid[bar],W_comp[kW],binary_label,condition
230.79121294830043,90.9281324335939,90.60363704746084,564.9266282548633,-23.849499656619233,437.9646254094172,286.17327020900126,4.8196526986606605,49.369535494597415,2.2400488998087766,1,fault
230.5827842912201,91.47190499888056,91.14673453970867,565.3809128602741,-24.441508482700755,437.968193752811,285.4501575662083,4.842609652889664,49.6491235483752,2.258341472718298,1,fault
230.40501714581032,91.9197359572304,91.5940249106014,565.799976446904,-24.958865006648097,437.9712439269028,284.96708147458827,4.8607242834850375,49.88091311696815,2.273167161656417,1,fault
230.25789966836,92.27656138886935,91.95040758703436,566.156842763308,-25.353774210441827,437.97338530573165,284.5774105692266,4.875531076544033,50.066965314323056,2.285154734177783,1,fault
230.1411239761724,92.56348219285202,92.23694884679342,566.4594326149721,-25.653717680286974,437.9750803168456,284.2752379505024,4.887902722948013,50.21791313792579,2.2950234458431944,1,fault
230.05090885650463,92.79837219077454,92.47150337623191,566.7197827574087,-25.879069536423717,437.97648479017255,284.04502256859297,4.898403915366025,50.34303926687818,2.30329155513978,1,fault
229.98193773650752,92.99426610236601,92.66709486343645,566.9473223318943,-26.048054119517214,437.9776783390091,283.8700861051984,4.907458358301263,50.44896964963954,2.3103351656881608,1,fault
229.92925725491656,93.16057105859089,92.83312357731047,567.1490179082498,-26.17517121968237,437.9787128974112,283.7365797890761,4.915384065800866,50.540350387531696,2.31643140436055,1,fault
229.88885236351985,93.30413711884145,92.97643496854388,567.3300299140595,-26.271383899451138,437.97962472744086,283.6338709097338,4.922418174315018,50.62048987241434,2.3217860163664,1,fault
229.85762860690275,93.42999417101507,93.10205564337939,567.4942133464293,-26.34481512301912,437.9804397983324,283.5540143249889,4.928737790648106,50.69178296447319,2.326552432111807,1,fault
229.83325231466983,93.54185995671732,93.2137009038235,567.6444710024389,-26.40144085143112,437.9811770152055,283.4911297801611,4.934474925300351,50.755986492014976,2.330845091500328,1,fault
229.81398371369983,93.64249873317763,93.31413313258409,567.783006761234,-26.445645622050503,437.9818503425004,283.4408840665864,4.939729887233401,50.81440387118903,2.3347503603634903,1,fault
229.8295270159703,93.5840619916464,93.25265626815708,567.7078900565352,-26.671160550823434,437.98323152074954,282.75679318171905,4.94710916937854,50.84230598176168,2.333638374271211,1,fault
229.99114039721024,93.43743945805633,93.10331569879277,567.5043188962082,-26.63439686382864,437.9860208823716,282.3151927254532,4.952862918143,50.850880617086254,2.3293702520459973,1,fault
230.27591396134056,93.24371743564419,92.90690718161588,567.2701524595747,-26.602978602000064,437.9894198161392,282.189001496185,4.955645782059036,50.847834721109166,2.323117294509349,1,fault
230.630529949908,93.01303431121168,92.67369646071315,567.0316169703972,-26.582023379603296,437.9925617669188,282.2889361113985,4.95570503597518,50.83025541458318,2.3154325877327087,1,fault
231.01659170927343,92.75868687354986,92.41704155671553,566.7969815940486,-26.57006356032531,437.9951690642316,282.52747437074754,4.953927325568303,50.79874221103386,2.3070371294486605,1,fault
231.40946800102017,92.49817194117033,92.15445955485148,566.5760944161397,-26.564870574898464,437.99728139716257,282.8503455267491,4.951135429204332,50.75824572980173,2.298628022316967,1,fault
231.79204259043135,92.24689341645832,91.90135422401592,566.3785487608112,-26.56474946986572,437.9989981743255,283.22036380236614,4.947949821367784,50.71453821677801,2.2907223128443337,1,fault
232.15222694171524,92.01544052872248,91.6683038171966,566.2108680797016,-26.568478010394102,438.00041124725465,283.60969277070734,4.944804234885126,50.67223384790356,2.28363734359019,1,fault
232.48224068382424,91.8097117496831,91.46118929166292,566.0759742663785,-26.575114824264237,438.00159346175167,283.9976264079144,4.941983202130892,50.63437323145297,2.2775291048700255,1,fault
232.77803428753967,91.6320533311,91.28233528925344,565.973837899186,-26.58387120772383,438.0025993841479,284.3694514473801,4.939656358872464,50.60267156404814,2.2724396597173486,1,fault
233.03853008706676,91.48246735580231,91.13171998177363,565.9024146560129,-26.594046717426863,438.003470172105,284.71533374388804,4.937916220118864,50.577910584994754,2.268341486643234,1,fault
233.26480041359812,91.3595622155752,91.00792702257093,565.8584816321854,-26.605007582417784,438.004236034471,285.02923797618024,4.9367989427651136,50.560275840834656,2.265165918619227,1,fault
233.45932207562956,91.26119773887085,90.90879186046081,565.83826407013,-26.616188127140475,438.00492157116577,285.30798774816657,4.936304327216181,50.549592839412874,2.2628240232700048,1,fault
233.6253785222868,91.18487850916448,90.83179598148065,565.8378561252441,-26.627102814668945,438.0055473203757,285.5505404214624,4.936407157515083,50.54547213836162,2.2612182536013483,1,fault
233.76662271364896,91.12796925945788,90.7742829725981,565.853481045358,-26.637360787256736,438.0061314747173,285.75746944422724,4.937064236495932,50.54738878520209,2.2602487228432007,1,fault
233.88678031602487,91.08779896288237,90.73356307796064,565.8816391384178,-26.646678557704348,438.0066906347562,285.9306151896933,4.938218683477789,50.55472052817129,2.2598162668094934,1,fault
233.98946112805257,91.06170495661645,90.70695761842477,565.919181502464,-26.654887314423465,438.0072398985217,286.0728382277138,4.939802644152314,50.56676450863523,2.259823789078788,1,fault
234.0780457230784,91.04705602195737,90.69182222232769,565.9633363900654,-26.661931458418337,438.00779233555767,286.18780224482083,4.941739681729153,50.58274777044409,2.260177113474092,1,fault
234.1556202071721,91.0412832580708,90.68557770329059,566.0117050228314,-26.667855094935305,438.00835801738094,286.27972149344464,4.943947873319763,50.601843563642255,2.260786211930809,1,fault
234.22493752164308,91.04193738080984,90.68576721249055,566.0622428621143,-26.67277585565733,438.00894309747054,286.3530458198664,4.94634459816292,50.6232016551101,2.261567502221152,1,fault
234.288392193278,91.046774534345,90.69014175638412,566.113238985062,-26.676850241764782,438.0095492572502,286.41211299639497,4.948851619853036,50.64599399792718,2.262446590669665,1,fault
234.34800112879225,91.05385281551308,90.69675632705567,566.1633079460913,-26.680240552796704,438.0101740752127,286.46085050151606,4.951400501183266,50.66946779212117,2.2633612967377146,1,fault
234.40539133448289,91.06160778915165,90.70404499319837,566.2113918382272,-26.68309260621956,438.01081262173346,286.50259606201524,4.953935720803424,50.692991049097365,2.2642633494698177,1,fault
234.46180056802265,91.06888121682032,90.71084923322755,566.2567595592777,-26.685527260802527,438.01145917852887,286.54004018501973,4.956415795813303,50.7160773405534,2.265118584066836,1,fault
234.51809719717997,91.07489845231173,90.71639499060261,566.2989840986787,-26.687641559687396,438.0121079605559,286.57525032004395,4.958811939541006,50.73838614085861,2.2659053439200147,1,fault
234.5748209585313,91.07920986471981,90.72023381201807,566.3378990953969,-26.68951335212512,438.0127541407917,286.6097351763223,4.961106637868864,50.75970491706028,2.26661245567099,1,fault
234.6322388184052,91.08161859257237,90.72217036595353,566.373539535952,-26.691205560586184,438.0133937406836,286.64452431710856,4.963290590191257,50.77992309992601,2.267236365858182,1,fault
234.69040750471416,91.08211058996557,90.72219228741389,566.406080399872,-26.6927687189592,438.01402364829994,286.68025080890976,4.965361063471425,50.79900581758886,2.267779062747731,1,fault
234.74923434897448,91.08079551110046,90.72041092450515,566.4357848578575,-26.69424301333237,438.0146414020245,286.7172394971329,4.967318865339824,50.816971076970894,2.268245667345764,1,fault
234.80852934567008,91.07786065181786,90.71701516462868,566.4629616736639,-26.69565922564024,438.01524526865006,286.7555804602809,4.969172737152157,50.83387224094543,2.2686456412993325,1,fault
234.86804808385176,91.07353577007405,90.71223618379891,566.4879340445425,-26.697039860948134,438.01583397874094,286.79519674127533,4.970923856837864,50.84978443225816,2.2689851484247567,1,fault
234.92752430148772,91.0680673935714,90.70632171341273,566.5110179191536,-26.698400284707677,438.0164067302808,286.83590006037633,4.972586579922512,50.86479446038584,2.269276140364392,1,fault
234.9866934077834,91.06170050230854,90.69951770581488,566.5325076825445,-26.699749918355646,438.0169630983137,286.8774355513133,4.974166953502888,50.87899340697361,2.2695262998236827,1,fault
235.0453085081845,91.05466594886553,90.69205575556893,566.55266762551,-26.701093446066007,438.0175029673699,286.9195165732227,4.975671543072864,50.89247125582756,2.2697429275470675,1,fault
235.10315046402567,91.04717234244653,90.68414499728054,566.5717276407339,-26.702431969313608,438.0180264685813,286.96185088170853,4.9771110568893135,50.90531312544044,2.269934528296759,1,fault
235.16003336813893,91.03940140957229,90.67596748779638,566.5898820124039,-26.703764056276214,438.0185339214197,287.00415945489607,4.9784911181224425,50.9175967910067,2.2701065903966056,1,fault
235.2158065877128,91.03150599645409,90.6676762348904,566.6072903975263,-26.705086650354676,438.019025782288,287.0461892396001,4.979819329242848,50.9293912154518,2.2702648376461614,1,fault
235.27035422938744,91.02361016575055,90.65939532202408,566.6240803623365,-26.706395816208413,438.0195025995698,287.0877207450517,4.981101013574259,50.94075593668737,2.270413344102564,1,fault
235.3235930615139,91.01581056603193,90.6512213055053,566.6403506603825,-26.7076873270012,438.0199649747466,287.128571958042,4.982341448645148,50.95174100349567,2.270555623190407,1,fault
235.3754691356376,91.008178983913,90.64322579271847,566.6561751952144,-26.708957091673653,438.020413531365,287.1685988603276,4.98354408007935,50.96238746934517,2.270693895041212,1,fault
235.4259538802767,91.00076539503918,90.63545851662147,566.671607025439,-26.710201445764085,438.020848890232,287.2076938502055,4.984712185888673,50.97272816181015,2.2708299268569867,1,fault
235.4750399244476,90.99360134244385,90.62795073438737,566.6866823204,-26.71141732336295,438.021271651335,287.2457825445158,4.985848309423171,50.98278867726111,2.2709648536499207,1,fault
235.5227369365518,90.98670333952985,90.6207186477216,566.7014240227235,-26.71260233695233,438.0216823809627,287.2828196461539,4.986954501960668,50.99258845845236,2.2710993617840014,1,fault
235.5690676690028,90.98007617252856,90.61376671915768,566.7158451817637,-26.71375478370075,438.0220816041235,287.3187842538303,4.988032162080248,51.00214191318628,2.2712336811770437,1,fault
235.61406445537617,90.97371589624836,90.6070906779962,566.729951831004,-26.71487359968043,438.0224698020485,287.353675109776,4.9890824309891775,51.0114595008647,2.271367819872157,1,fault
235.65776616267937,90.96761242855199,90.6006801225808,566.7437453572865,-26.7159582884122,438.02284741181217,287.38750615027044,4.990106138474268,51.02054868918532,2.2715015845374,1,fault
235.7002155846945,90.96175176893011,90.59452074452045,566.7572244310055,-26.717008831812905,438.02321482819536,287.42030239638854,4.991104152157799,51.029414800557845,2.2716347755740007,1,fault
235.7414573519684,90.95611779438131,90.58859612795312,566.7703865009647,-26.71802559575784,438.02357240746505,287.452096381022,4.992076473492885,51.03806172856128,2.2717668026582247,1,fault
235.7815363496973,90.9506936340847,90.58288912580403,566.7832288924945,-26.719009239850465,438.0239204721282,287.4829251952426,4.993024229608396,51.04649251453435,2.271897610052932,1,fault
235.82049653342128,90.94546268817535,90.57738287910966,566.7957495657454,-26.719960635755427,438.0242593157933,287.5128281123851,4.9939470965499355,51.05470978873933,2.27202651646774,1,fault
235.8583800779861,90.94040934130521,90.57206153044508,566.8079475947723,-26.720880795905433,438.0245892078078,287.5418447376138,4.994846049217067,51.0627160908075,2.2721534739145706,1,fault
235.89522689474296,90.93551938550779,90.56691064566488,566.8198234138096,-26.721770815674088,438.02491039780097,287.57001371230683,4.9957212404582325,51.07051408927765,2.2722781052016927,1,fault
235.93107434704788,90.93078024758017,90.56191744010978,566.8313788901453,-26.722631826457643,438.02522311944136,287.5973718037965,4.996572899980789,51.078106710759926,2.2724001129904097,1,fault
235.9659572214001,90.92618103280729,90.55707082060675,566.8426172744385,-26.723464962610763,438.025527594063,287.6239534199671,4.997401803102802,51.0854972069473,2.272519490101132,1,fault
235.99990779607467,90.92171246850464,90.55236132744196,566.8535430688756,-26.724271335647074,438.02582403312795,287.64979035682404,4.9982081509815455,51.09268916916733,2.27263600647685,1,fault
236.03295601270983,90.91736676839655,90.54778099718342,566.8641618494912,-26.725052017641843,438.02611263980896,287.67491177281465,4.998992522647118,51.09968650912344,2.272749637596999,1,fault
236.065129644866,90.91313747217674,90.54332320114472,566.8744800508772,-26.725808029324327,438.02639361386525,287.699344235518,4.999755454008414,51.10649341097525,2.2728603687666413,1,fault
236.09645456272403,90.90901922702542,90.53898242561888,566.8845047619518,-26.726540337463035,438.02666714544034,287.7231119790682,5.000497405293971,51.11311427247029,2.272968175232265,1,fault
236.12695513555644,90.90500758604982,90.53475406802225,566.8942435864279,-26.727249855524487,438.02693342457167,287.746237228286,5.001219017374615,51.119553683165975,2.2730731336810157,1,fault
236.156654191022,90.90109884319794,90.53063427313904,566.9037043510856,-26.727937439866736,438.0271926343776,287.7687403705698,5.001920721048007,51.12581630601193,2.273175242116211,1,fault
236.18557339591385,90.89728988047344,90.52661977811857,566.912895123427,-26.728603893192115,438.027444959686,287.7906400019194,5.002603120644013,51.13190685427077,2.273274592313007,1,fault
236.21373339382484,90.8935779758205,90.5227077204905,566.9218238667462,-26.729249972530084,438.0276905737031,287.81195378302,5.003266708065256,51.13783004674104,2.2733712329886187,1,fault
236.2411540896561,90.88996070744832,90.51889554092695,566.9304985756963,-26.729876393338568,438.027929654321,287.8326981453468,5.003912030402958,51.14359057703791,2.2734652470233305,1,fault
236.2678545689384,90.88643587934912,90.51518091008556,566.9389270487725,-26.73048382856209,438.0281623705232,287.85288862109616,5.004539625380636,51.1491930473062,2.2735567204555585,1,fault
236.2938533388185,90.88300142753539,90.51156163357027,566.9471168946889,-26.731072917343624,438.0283888901443,287.87254005460306,5.005149977464822,51.15464197376946,2.2736457202887768,1,fault
236.3191683746916,90.87965537183455,90.50803560381931,566.9550754895142,-26.73164426756929,438.0286093769273,287.89166670249256,5.005743586061742,51.159941761143045,2.2737323249646613,1,fault
236.34381717909343,90.87639577897956,90.50460076309113,566.9628099567168,-26.73219845923541,438.02882399089583,287.9102823346456,5.006320941921022,51.16509669159126,2.2738166130304025,1,fault
236.367816831282,90.87322073599049,90.50125507672841,566.9703271600765,-26.732736047655067,438.0290328872434,287.9284003187196,5.006882506782881,51.170110919595565,2.27389865339638,1,fault
236.39118398994057,90.87012834720832,90.49799653032656,566.9776336991274,-26.733257564542555,438.02923622137496,287.94603363245096,5.007428713337688,51.17498846524842,2.2739785055175794,1,fault
236.4139349513381,90.8671167103106,90.49482310544852,566.9847359213171,-26.733763522075463,438.0294341389173,287.9631949714123,5.007960031435924,51.17973322142405,2.274056248603808,1,fault
236.43608563931275,90.86418392736425,90.49173279081457,566.9916399288533,-26.73425441317758,438.0296267854815,287.9798967162338,5.008476857846976,51.18434895145373,2.2741319320592663,1,fault
236.45765161764683,90.86132810443495,90.4887235818543,566.9983515916075,-26.734730713190455,438.02981430205705,287.996150972528,5.0089796189296045,51.18883929503852,2.2742056219195628,1,fault
236.47864811059935,90.85854728271791,90.48579341182088,567.0048764604992,-26.735192887518963,438.0299968243784,288.01196989301195,5.009468681482721,51.193207767818315,2.2742773571499595,1,fault
236.49908995586492,90.85583976563298,90.48294047874569,567.0112202576697,-26.73564136395072,438.03017449009474,288.0273641534268,5.009944487270247,51.197457775723926,2.2743472261494797,1,fault
236.51899164471033,90.85320359113683,90.48016271807533,567.01738800104,-26.73607658140369,438.03034742537744,288.04234587595096,5.010407348601636,51.20159264207626,2.274415245240936,1,fault
236.5383673285893,90.85063692970483,90.47745820009568,567.0233848125704,-26.736498952967448,438.0305157576058,288.0569258218949,5.01085766167337,51.205615539847834,2.2744814812243,1,fault
236.55723083356028,90.84813798413299,90.47482503003475,567.0292155973991,-26.73690887914728,438.0306796098199,288.0711147779512,5.011295736867533,51.20952956560666,2.2745459638192727,1,fault
236.575595628936,90.84570499059119,90.4722613489957,567.034885100891,-26.737306747406137,438.0308391016444,288.08492325463743,5.011721953514682,51.21333772334498,2.2746087570834628,1,fault
236.59347484077773,90.8433362209374,90.46976533621411,567.0403979174803,-26.737692932528287,438.0309943494405,288.0983614898307,5.01213661956616,51.21704292743681,2.274669895783733,1,fault
236.6108812604567,90.8410299852596,90.46733521154351,567.0457584986858,-26.738067797017887,438.03114546643536,288.1114394574108,5.012540060674414,51.22064800668869,2.2747294258044404,1,fault
236.62782734839587,90.83878462502624,90.4649692285908,567.0509711406016,-26.73843169198921,438.0312925626823,288.1241669273989,5.012932574065744,51.224155707208475,2.2747873826922373,1,fault
236.64432524982928,90.83659855175839,90.46266571316563,567.056040083441,-26.73878495541436,438.0314357456512,288.1365531921493,5.013314470522064,51.22756869644144,2.274843812875547,1,fault
236.6603867806068,90.83447018472478,90.46042300123402,567.0609693402981,-26.73912791590305,438.0315751193616,288.14860761137464,5.013686039431776,51.230889570508566,2.2748987534805485,1,fault
236.67602345389955,90.8323979967908,90.45823948441168,567.0657628645681,-26.739460890654076,438.0317107853991,288.16033908922094,5.014047569680643,51.23412084520862,2.2749522456147013,1,fault
236.69124649482228,90.83038049917276,90.45611359472208,567.070424488697,-26.73978418681668,438.0318428408085,288.17175634826253,5.014399321700854,51.237264970924166,2.2750043198530223,1,fault
236.70606679401465,90.82841625198138,90.45404381541219,567.0749579127763,-26.740098100288577,438.0319713867456,288.1828678455759,5.0147415823028885,51.24032432262129,2.275055021641711,1,fault
236.72049499123227,90.82650384463483,90.45202866077241,567.0793667539215,-26.740402918467225,438.03209651196096,288.1936818336447,5.015074590518515,51.243301216150485,2.2751043769722794,1,fault
236.7345414344225,90.82464190796384,90.45006668854934,567.0836545122793,-26.740698918947768,438.032218308789,288.2042063297755,5.015398627232734,51.24619790026702,2.275152433371878,1,fault
236.74821619684212,90.82282911016232,90.44815649576942,567.0878245878605,-26.740986370198694,438.03233686596775,288.21444913242647,5.015713907248328,51.249016561057374,2.2751992107814663,1,fault
236.7615290877517,90.82106415507414,90.44629671694946,567.0918802831178,-26.74126553198261,438.0324522697349,288.2244178272688,5.0160206895229305,51.25175932431438,2.275244751449737,1,fault
236.77448965652377,90.81934578156353,90.44448602344124,567.0958248047183,-26.741536655579775,438.0325646040444,288.2341197916511,5.016319212507352,51.25442825659809,2.2752890905475733,1,fault
236.78710720120716,90.81767276223536,90.44272312209321,567.0996612667171,-26.741799984125805,438.03267395057486,288.2435622017622,5.016609672516201,51.257025367248445,2.275332246272643,1,fault
236.79939077453,90.81604390253146,90.44100675430576,567.103392693221,-26.742055752875444,438.03278038884497,288.2527520377824,5.016892315153919,51.25955260985137,2.2753742612553074,1,fault
236.8113491908752,90.81445803968414,90.43933569493886,567.1070220209145,-26.742304189487495,438.0328839961652,288.26169608988005,5.017167349105833,51.26201188388666,2.2754151633833324,1,fault
236.8229910324821,90.81291404180459,90.43770875135638,567.1105521020745,-26.74254551429658,438.0329848480844,288.2704009630788,5.017434981050419,51.264405036241726,2.2754549815773366,1,fault
236.83432465565804,90.81141080696291,90.43612476246528,567.113985706378,-26.74277994055197,438.0330830177453,288.2788730833197,5.017695402126464,51.26673386268703,2.275493739585425,1,fault
236.84535819677967,90.80994726233878,90.43458259782464,567.1173255238301,-26.74300767467946,438.03317857654633,288.2871187017172,5.017948812067326,51.26900010931639,2.275531466872972,1,fault
236.85609957816897,90.80852236338862,90.43308115677283,567.1205741670464,-26.743228916515793,438.0332715939492,288.29514389995524,5.018195421805133,51.27120547397431,2.2755681997435184,1,fault
236.86655651513385,90.8071350928868,90.43161936742014,567.1237341740497,-26.743443859566558,438.033362137598,288.3029545958971,5.018435396912562,51.27335160791239,2.2756039556269188,1,fault
236.8767365179064,90.80578445860476,90.43019618432973,567.1268079989487,-26.743652690914896,438.0334502667164,288.31055659187666,5.018668913936908,51.275440116818686,2.2756387584095146,1,fault
236.8866468970342,90.80446950128038,90.42881059638093,567.1297980648666,-26.74385559265517,438.0335360641524,288.3179553476338,5.018896147464705,51.27747255909696,2.275672633436133,1,fault
236.89629477525472,90.8031892792452,90.42746161144936,567.1327066682002,-26.744052739666984,438.0336195751539,288.32515645379334,5.0191172930747046,51.279450456230734,2.2757056160392986,1,fault
236.90568708587364,90.80194287762518,90.42614826547562,567.1355360777745,-26.744244302395515,438.0337008646264,288.33216516448806,5.019332484987078,51.28137528311419,2.2757377158902807,1,fault
236.9148305805141,90.80072940615392,90.42486962031433,567.1382884874689,-26.744430445659248,438.03377999223505,288.33898663865125,5.019541919205029,51.28324847535316,2.2757689720010914,1,fault
236.92373183281944,90.79954799791011,90.42362476241475,567.1409660289296,-26.744611329091043,438.0338570155377,288.3456258966079,5.019745711101852,51.28507142916351,2.275799388237292,1,fault
236.93239724160736,90.79839780889805,90.42241280238301,567.1435707725952,-26.74478710730324,438.03393199051726,288.3520878212258,5.019944037795184,51.286845502057645,2.2758289978407342,1,fault
236.94083304263685,90.79727801652413,90.42123287337569,567.1461047316784,-26.744957930215065,438.03400497167206,288.35837716743674,5.020137038550188,51.28857201541831,2.2758578181824314,1,fault
236.94904530215888,90.7961878204925,90.42008413204384,567.1485698604912,-26.74512394296244,438.03407601202946,288.36449855811424,5.020324871320576,51.29025225325972,2.2758858764362935,1,fault
236.95703992824116,90.7951264412744,90.41896575692098,567.150968058371,-26.74528528622037,438.03414516319975,288.3704564924981,5.020507661537112,51.291887464733406,2.275913186272097,1,fault
236.9648226736693,90.79409311975043,90.41787694804589,567.1533011708956,-26.7454420963208,438.03421247542417,288.37625534882096,5.020685550421948,51.293478864859935,2.27593976973042,1,fault
236.97239913974195,90.79308711671116,90.41681692643705,567.1555709914113,-26.74559450538933,438.034277997612,288.38189938737185,5.020858665393231,51.29502763541001,2.275965643773292,1,fault
236.97977477989895,90.79210771238952,90.41578493359914,567.157779262456,-26.745742641479097,438.0343417773674,288.3873927534562,5.021027146869942,51.29653492577836,2.275990832402042,1,fault
236.98695491333137,90.79115420373945,90.41478022871294,567.1599276827337,-26.745886628805664,438.034403854024,288.3927395128373,5.021191113140215,51.29800185615972,2.276015350601703,1,fault
236.99394469181252,90.79022591273171,90.41380209713324,567.1620178865809,-26.746026587687368,438.0344642929389,288.39794350012664,5.021350677074976,51.29942950922754,2.276039212289352,1,fault
237.00074915925344,90.78932217253248,90.41284983621175,567.1640514789045,-26.74616263451597,438.0345231191261,288.4030086233756,5.021505971935197,51.30081894643183,2.276062441285043,1,fault
237.0073731960196,90.78844229859865,90.4119227268048,567.1660299104319,-26.74629488303989,438.0345803803123,288.40793873976577,5.021657110319072,51.30217118917477,2.276085051215583,1,fault
237.01382160671295,90.78758575631296,90.41102019997683,567.167954980934,-26.74642344204824,438.0346361185223,288.41273695141325,5.021804193520107,51.303487241995015,2.2761070596505326,1,fault
237.0200990366392,90.78675186436784,90.41014154152536,567.1698279050848,-26.746548417911924,438.0346903747904,288.4174072955633,5.021947349361875,51.30476809705851,2.276128485360539,1,fault
237.0262099897032,90.78594002989603,90.40928612646874,567.1716501748192,-26.7466699141998,438.03474318820446,288.4219530168995,5.02208667172907,51.30601468502766,2.276149339863036,1,fault
237.0321588574812,90.78514967538328,90.40845334614247,567.1734231712867,-26.74678803044276,438.0347945969336,288.4263774386558,5.022222255771673,51.30722792284297,2.2761696349339955,1,fault
237.037949975037,90.7843802294774,90.4076425983806,567.1751482574233,-26.746902864495013,438.03484463870655,288.4306838419108,5.022354213540616,51.30840871672706,2.2761893903312047,1,fault
237.0435874946714,90.78363114433012,90.40685330581184,567.1768267376592,-26.747014509929695,438.0348933497051,288.43487536585513,5.022482646584617,51.30955793450886,2.2762086223513407,1,fault
237.0490754807514,90.78290188332996,90.40608490291693,567.1784598865086,-26.74712305798033,438.0349407652877,288.438955081234,5.022607639016403,51.310676424836,2.2762273400519217,1,fault
237.0544178908405,90.78219192376068,90.40533683882994,567.1800489428288,-26.747228597153537,438.034986919904,288.4429259765212,5.022729287350464,51.31176501331453,2.2762455589083608,1,fault
237.0596185430536,90.78150076111042,90.40460858188058,567.1815951004288,-26.74733121259814,438.03503184631415,288.44679093415346,5.0228476956866075,51.312824495879845,2.2762632988543854,1,fault
237.06468125984065,90.78082789040445,90.40389959989673,567.1830995510139,-26.747430989060437,438.0350755790568,288.45055283662293,5.022962914305037,51.313855668466765,2.276280555457424,1,fault
237.0696096739934,90.78017283046592,90.40320938585747,567.1845634281419,-26.747528007025775,438.03511814964907,288.4542144204783,5.023075063602526,51.314859286897615,2.276297357411028,1,fault
237.07440732828513,90.77953511540626,90.40253744867043,567.1859878293488,-26.747622344399588,438.0351595862473,288.4577783698167,5.023184209112104,51.31583608849445,2.2763137092511925,1,fault
237.07907764570712,90.77891429086216,90.40188330961016,567.1873738240017,-26.74771407666097,438.0351999213066,288.46124724791053,5.023290445061164,51.31678678448185,2.2763296293569817,1,fault
237.0836240520324,90.77830990390922,90.40124649136985,567.188722471893,-26.747803278734807,438.0352391838703,288.46462364203705,5.023393846772198,51.31771208610229,2.276345127556988,1,fault
237.08804980343228,90.77772152394952,90.400626540182,567.1900347819497,-26.74789002175234,438.0352774021848,288.4679100028316,5.023494473570365,51.31861266914439,2.2763602076611527,1,fault
237.0923581121652,90.77714872612752,90.40002300832681,567.1913117477014,-26.74797437556444,438.03531460418,288.4711087473115,5.023592417623906,51.319489199680795,2.2763748887055337,1,fault
237.09655204949843,90.77659110420248,90.3994354677029,567.1925543186061,-26.748056406893426,438.0353508165096,288.47422218649814,5.023687743893785,51.32034231449831,2.2763891783981283,1,fault
237.10063469240387,90.77604825106415,90.39886348929267,567.1937634437635,-26.74813618221063,438.03538606591775,288.4772526336956,5.023780517179801,51.32117265081996,2.2764030843720047,1,fault
237.10460898845383,90.77551977673059,90.39830666212994,567.1949400315751,-26.748213765075832,438.03542037797473,288.48020230439715,5.023870817791952,51.32198081884604,2.27641662221398,1,fault
237.10847779311413,90.77500530336577,90.39776458804985,567.1960849611285,-26.748289216907008,438.0354537774909,288.48307334426886,5.023958703391563,51.32276740942319,2.2764297979128925,1,fault
237.1122438986449,90.77450446141837,90.39723687761855,567.1971990912932,-26.74836259757734,438.03548628820994,288.4858678504502,5.024044246049801,51.323532999974304,2.276442624452527,1,fault
237.11591003204524,90.77401688999699,90.39672315052493,567.1982832587165,-26.748433965371703,438.0355179350236,288.4885878706703,5.024127502785492,51.32427815402684,2.276455108470308,1,fault
237.11947883680077,90.77354223916474,90.39622303800681,567.1993382747344,-26.748503376671493,438.0355487400973,288.4912353892046,5.024208531972357,51.32500341772277,2.276467257818662,1,fault
237.1229528983008,90.77308016659389,90.39573617932435,567.2003649317234,-26.74857088639999,438.0355787257181,288.49381234468063,5.024287400949145,51.325709324620505,2.276479084848887,1,fault
237.12633471197748,90.7726303419208,90.39526222634024,567.2013639931375,-26.74863654751329,438.0356079135427,288.49632061006554,5.024364165109583,51.3263963897852,2.2764905971240963,1,fault
237.1296267310776,90.7721924402788,90.3948008367136,567.2023362093361,-26.74870041190164,438.0356363252627,288.49876202406006,5.024438877835074,51.32706511914154,2.2765018016198666,1,fault
237.13283133367696,90.77176614676888,90.39435167860532,567.2032823062241,-26.74876252970094,438.0356639811633,288.501138369494,5.0245115990820794,51.32771600285156,2.276512708826527,1,fault
237.1359508679096,90.7713511503956,90.39391442429137,567.2042030001218,-26.74882295028732,438.0356909017618,288.503451405338,5.024582383911747,51.32834952467647,2.2765233272416,1,fault
237.13898756501257,90.7709471556436,90.39348876236289,567.2050989712754,-26.748881720518625,438.0357171063297,288.5057028031239,5.024651273225228,51.32896614417058,2.2765336597712613,1,fault
237.1419436172044,90.7705538721176,90.39307438680589,567.205970887264,-26.74893888630578,438.0357426138856,288.5078942044184,5.024718324624052,51.329566312632096,2.276543717172161,1,fault
237.14482117104876,90.77017101544504,90.39267099795224,567.2068194008986,-26.748994492464305,438.0357674430167,288.51002721618266,5.024783583040118,51.330150471670095,2.2765535047941503,1,fault
237.1476222935563,90.76979831174435,90.39227830719356,567.2076451405021,-26.749048582094215,438.03579161165777,288.51210338519803,5.024847105427097,51.33071904645527,2.27656303399301,1,fault
237.1503490289764,90.76943549014416,90.3918960290903,567.2084487266309,-26.749101197678986,438.03581513752897,288.5141242408783,5.024908927651379,51.331272457208456,2.276572306743991,1,fault
