# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","liquid volume percentage - load=0.86 kg ""1""","liquid volume percentage - load=0.817 kg ""2""","liquid volume percentage - load=0.774 kg ""3""","liquid volume percentage - load=0.688 kg ""5""","liquid volume percentage - load=0.645 kg ""6""","liquid volume percentage - load=0.602 kg ""7""","liquid volume percentage - load=0.559 kg ""8""","liquid volume percentage - load=0.516 kg ""9""","liquid volume percentage - load=0.473 kg ""10""","liquid volume percentage - load=0.43 kg ""11"""
"s","%","%","%","%","%","%","%","%","%","%"
3.95000000000000e+03,8.95001974190074e+01,8.83474459760477e+01,7.99302466220369e+01,6.30661245059542e+01,5.46340848475234e+01,4.62020459705028e+01,3.77700081357704e+01,2.93379712361855e+01,2.09059353142712e+01,1.24739003949694e+01
3.96000000000000e+03,8.95001974190074e+01,8.83479267405661e+01,7.99303318042515e+01,6.30662094381708e+01,5.46341690728874e+01,4.62021294682291e+01,3.77700908779886e+01,2.93380531982404e+01,2.09060164699369e+01,1.24739807038842e+01
3.97000000000000e+03,8.95001974190074e+01,8.83483947133077e+01,7.99304147444712e+01,6.30662921102852e+01,5.46342510568964e+01,4.62022107364762e+01,3.77701714182504e+01,2.93381329790238e+01,2.09060954400143e+01,1.24740588839126e+01
3.98000000000000e+03,8.95001974190074e+01,8.83488502309999e+01,7.99304954643601e+01,6.30663725824424e+01,5.46343308592286e+01,4.62022898496121e+01,3.77702498151837e+01,2.93382106367982e+01,2.09061723341650e+01,1.24741349845046e+01
3.99000000000000e+03,8.95001974190074e+01,8.83492936319525e+01,7.99305740495742e+01,6.30664509132000e+01,5.46344085379215e+01,4.62023668571519e+01,3.77703261257896e+01,2.93382862276269e+01,2.09062471818689e+01,1.24742090610823e+01
4.00000000000000e+03,8.95001974190074e+01,8.83497252378427e+01,7.99306505437526e+01,6.30665271592354e+01,5.46344841495181e+01,4.62024418156294e+01,3.77704004046908e+01,2.93383598067582e+01,2.09063200377217e+01,1.24742811673096e+01
4.01000000000000e+03,8.95001974190074e+01,8.83501453360314e+01,7.99307250025018e+01,6.30666013765696e+01,5.46345577747689e+01,4.62025147519855e+01,3.77704727077507e+01,2.93384314277024e+01,2.09063909546104e+01,1.24743513552281e+01
4.02000000000000e+03,8.95001974190074e+01,8.83505542816982e+01,7.99307974787685e+01,6.30666735934101e+01,5.46346293698267e+01,4.62025857744591e+01,3.77705430866541e+01,2.93385011425750e+01,2.09064599832396e+01,1.24744196756044e+01
4.03000000000000e+03,8.95001974190074e+01,8.83509523452212e+01,7.99308680276172e+01,6.30667439134493e+01,5.46346991006098e+01,4.62026549069136e+01,3.77706115926129e+01,2.93385690021194e+01,2.09065271755758e+01,1.24744861779963e+01
4.04000000000000e+03,8.95001974190074e+01,8.83513398247313e+01,7.99309366991824e+01,6.30668123624903e+01,5.46347669769041e+01,4.62027221978700e+01,3.77706782754386e+01,2.93386350315244e+01,2.09065925796955e+01,1.24745509094347e+01
4.05000000000000e+03,8.95001974190073e+01,8.83517169929318e+01,7.99310035434225e+01,6.30668789902398e+01,5.46348330475995e+01,4.62027876998437e+01,3.77707431836741e+01,2.93386992805597e+01,2.09066562431379e+01,1.24746139193053e+01
4.06000000000000e+03,8.95001974190074e+01,8.83520841251389e+01,7.99310686089758e+01,6.30669438450018e+01,5.46348973610370e+01,4.62028514586570e+01,3.77708063645401e+01,2.93387618440079e+01,2.09067182122374e+01,1.24746752522049e+01
4.07000000000000e+03,8.95001974190074e+01,8.83524414887369e+01,7.99311319431589e+01,6.30670069739675e+01,5.46349599637238e+01,4.62029135207782e+01,3.77708678639828e+01,2.93388227654878e+01,2.09067785320866e+01,1.24747349527336e+01
4.08000000000000e+03,8.95001974190074e+01,8.83527893435716e+01,7.99311935941235e+01,6.30670684230452e+01,5.46350209008963e+01,4.62029739095204e+01,3.77709277267679e+01,2.93388820432898e+01,2.09068372406554e+01,1.24747930643578e+01
4.09000000000000e+03,8.95001974190074e+01,8.83531279430772e+01,7.99312535775866e+01,6.30671282369059e+01,5.46350802167364e+01,4.62030327107656e+01,3.77709859951859e+01,2.93389397658915e+01,2.09068943926620e+01,1.24748496293471e+01
4.10000000000000e+03,8.95001974190074e+01,8.83534575338089e+01,7.99313119893293e+01,6.30671864590894e+01,5.46351379542551e+01,4.62030899489992e+01,3.77710427141912e+01,2.93389959465360e+01,2.09069500236440e+01,1.24749046888340e+01
4.11000000000000e+03,8.95001974190074e+01,8.83537783554070e+01,7.99313688470348e+01,6.30672431318866e+01,5.46351941147881e+01,4.62031456641492e+01,3.77710979237306e+01,2.93390506377259e+01,2.09070041740522e+01,1.24749582828899e+01
4.12000000000000e+03,8.95001974190074e+01,8.83540906411770e+01,7.99314241917496e+01,6.30672982965817e+01,5.46352488194635e+01,4.62031998967404e+01,3.77711516640212e+01,2.93391038734660e+01,2.09070568833247e+01,1.24750104505690e+01
4.13000000000000e+03,8.95001974190074e+01,8.83543946181961e+01,7.99314780638498e+01,6.30673519933158e+01,5.46353020693890e+01,4.62032526861672e+01,3.77712039741359e+01,2.93391556923783e+01,2.09071081897937e+01,1.24750612294277e+01
4.14000000000000e+03,8.95001974190074e+01,8.83546905075293e+01,7.99315305024402e+01,6.30674042610997e+01,5.46353539026397e+01,4.62033040707939e+01,3.77712548921451e+01,2.93392061322553e+01,2.09071581307853e+01,1.24751106589625e+01
4.15000000000000e+03,8.95001974190074e+01,8.83549785243345e+01,7.99315815456764e+01,6.30674551379666e+01,5.46354043566627e+01,4.62033540880164e+01,3.77713044550756e+01,2.93392552297594e+01,2.09072067426523e+01,1.24751587510150e+01
4.16000000000000e+03,8.95001974190074e+01,8.83552588780502e+01,7.99316312306801e+01,6.30675046422859e+01,5.46354534680760e+01,4.62034027741699e+01,3.77713526990105e+01,2.93393030206130e+01,2.09072540607732e+01,1.24752055826189e+01
4.17000000000000e+03,8.95001974190074e+01,8.83555317725737e+01,7.99316795935591e+01,6.30675528479112e+01,5.46355012726340e+01,4.62034501646849e+01,3.77713996590278e+01,2.93393495340748e+01,2.09073001195650e+01,1.24752511682087e+01
4.18000000000000e+03,8.95001974190074e+01,8.83557974063477e+01,7.99317266695268e+01,6.30675997707453e+01,5.46355478050293e+01,4.62034962940186e+01,3.77714453692854e+01,2.93393948141460e+01,2.09073449525211e+01,1.24752955405532e+01
4.19000000000000e+03,8.95001974190074e+01,8.83560559725193e+01,7.99317724928003e+01,6.30676454448770e+01,5.46355930991245e+01,4.62035411957284e+01,3.77714898630373e+01,2.93394388901829e+01,2.09073885922640e+01,1.24753387320089e+01
4.20000000000000e+03,8.95001974190074e+01,8.83563076591454e+01,7.99318170966906e+01,6.30676899477734e+01,5.46356371878227e+01,4.62035849024656e+01,3.77715331682045e+01,2.93394817931215e+01,2.09074310705770e+01,1.24753807739542e+01
4.21000000000000e+03,8.95001974190074e+01,8.83565526492228e+01,7.99318605136329e+01,6.30677331693275e+01,5.46356801032064e+01,4.62036274460392e+01,3.77715753252869e+01,2.93395235542511e+01,2.09074724183496e+01,1.24754216811978e+01
4.22000000000000e+03,8.95001974190074e+01,8.83567911209264e+01,7.99319027752241e+01,6.30677753357197e+01,5.46357218758114e+01,4.62036688574031e+01,3.77716163604721e+01,2.93395642039572e+01,2.09075126656712e+01,1.24754615148264e+01
4.23000000000000e+03,8.95001974190074e+01,8.83570232476745e+01,7.99319439121957e+01,6.30678162784895e+01,5.46357625374226e+01,4.62037091666917e+01,3.77716562889453e+01,2.93396037718290e+01,2.09075518418385e+01,1.24755002885870e+01
4.24000000000000e+03,8.95001974190074e+01,8.83572491982672e+01,7.99319839544907e+01,6.30678561806081e+01,5.46358021169223e+01,4.62037484032315e+01,3.77716951410758e+01,2.93396422866501e+01,2.09075899768613e+01,1.24755380306834e+01
4.25000000000000e+03,8.95001974190074e+01,8.83574691364237e+01,7.99320229312196e+01,6.30678950098751e+01,5.46358406431068e+01,4.62037865955661e+01,3.77717329875649e+01,2.93396797761075e+01,2.09076270797210e+01,1.24755747683173e+01
4.26000000000000e+03,8.95001974190074e+01,8.83576832218659e+01,7.99320608701189e+01,6.30679328212639e+01,5.46358781440031e+01,4.62038237714930e+01,3.77717698268353e+01,2.93397162681513e+01,2.09076632103820e+01,1.24756105281989e+01
4.27000000000000e+03,8.95001974190074e+01,8.83578916111778e+01,7.99320978000599e+01,6.30679696291042e+01,5.46359146469063e+01,4.62038599580602e+01,3.77718056856746e+01,2.93397517889974e+01,2.09076983796087e+01,1.24756453363501e+01
4.28000000000000e+03,8.95001974190074e+01,8.83580944572709e+01,7.99321337472681e+01,6.30680054455513e+01,5.46359501783711e+01,4.62038951687935e+01,3.77718405901961e+01,2.93397863644901e+01,2.09077326128209e+01,1.24756792180870e+01
4.29000000000000e+03,8.95001974190074e+01,8.83582919061992e+01,7.99321687110157e+01,6.30680403110035e+01,5.46359847362549e+01,4.62039294301610e+01,3.77718745657745e+01,2.93398200197960e+01,2.09077659351204e+01,1.24757121980631e+01
4.30000000000000e+03,8.95001974190074e+01,8.83584841015816e+01,7.99322027704687e+01,6.30680742620305e+01,5.46360184023427e+01,4.62039627803743e+01,3.77719076371647e+01,2.93398527794005e+01,2.09077983424935e+01,1.24757442718282e+01
4.31000000000000e+03,8.95001974190074e+01,8.83586711837083e+01,7.99322359239626e+01,6.30681073099003e+01,5.46360511725697e+01,4.62039952430095e+01,3.77719398284035e+01,2.93398846671500e+01,2.09078299036230e+01,1.24757754816173e+01
4.32000000000000e+03,8.95001974190074e+01,8.83588532880706e+01,7.99322681953627e+01,6.30681394784266e+01,5.46360830707164e+01,4.62040268423575e+01,3.77719711629208e+01,2.93399157062295e+01,2.09078606366314e+01,1.24758058920129e+01
4.33000000000000e+03,8.95001974190074e+01,8.83590305220620e+01,7.99322996530887e+01,6.30681707908921e+01,5.46361141199854e+01,4.62040576015930e+01,3.77720016635190e+01,2.93399459192323e+01,2.09078905517180e+01,1.24758355021209e+01
4.34000000000000e+03,8.95001974190074e+01,8.83592030648770e+01,7.99323301725372e+01,6.30682012700026e+01,5.46361443429273e+01,4.62040875643889e+01,3.77720313523859e+01,2.93399753281513e+01,2.09079196706454e+01,1.24758643237929e+01
4.35000000000000e+03,8.95001974190074e+01,8.83593710155152e+01,7.99323599296817e+01,6.30682309265593e+01,5.46361737616032e+01,4.62041167306449e+01,3.77720602407725e+01,2.93400039543791e+01,2.09079480145960e+01,1.24758923779680e+01
4.36000000000000e+03,8.95001974190074e+01,8.83595344986689e+01,7.99323888853703e+01,6.30682598049117e+01,5.46362023973769e+01,4.62041451206957e+01,3.77720883707033e+01,2.93400318187511e+01,2.09079756041899e+01,1.24759196851150e+01
4.37000000000000e+03,8.95001974190074e+01,8.83596936306591e+01,7.99324170828426e+01,6.30682879044566e+01,5.46362302710875e+01,4.62041727552068e+01,3.77721157519936e+01,2.93400589415445e+01,2.09080024594456e+01,1.24759462453131e+01
4.38000000000000e+03,8.95001974190074e+01,8.83598485285653e+01,7.99324445314715e+01,6.30683152664656e+01,5.46362574030062e+01,4.62041996542814e+01,3.77721423950313e+01,2.93400853424820e+01,2.09080285900728e+01,1.24759721085873e+01
4.39000000000000e+03,8.95001974190074e+01,8.83599993062280e+01,7.99324712508039e+01,6.30683418905905e+01,5.46362838123492e+01,4.62042258375044e+01,3.77721683385464e+01,2.93401110407930e+01,2.09080540351929e+01,1.24759972932000e+01
4.40000000000000e+03,8.95001974190073e+01,8.83601460720270e+01,7.99324972598270e+01,6.30683678064138e+01,5.46363094735440e+01,4.62042513238923e+01,3.77721935916123e+01,2.93401360551697e+01,2.09080788031240e+01,1.24760218074969e+01
4.41000000000000e+03,8.95001974190074e+01,8.83602889327233e+01,7.99325225771563e+01,6.30683930418930e+01,5.46363344923678e+01,4.62042761316654e+01,3.77722181726073e+01,2.93401603770208e+01,2.09081028759768e+01,1.24760456702299e+01
4.42000000000000e+03,8.95001974190074e+01,8.83604279922272e+01,7.99325472210044e+01,6.30684176057612e+01,5.46363588465967e+01,4.62043002796325e+01,3.77722420994190e+01,2.93401840783557e+01,2.09081263439792e+01,1.24760688755547e+01
4.43000000000000e+03,8.95001974190073e+01,8.83605633520030e+01,7.99325712091685e+01,6.30684415158888e+01,5.46363825537538e+01,4.62043237680345e+01,3.77722653894476e+01,2.93402071489031e+01,2.09081491709694e+01,1.24760914563759e+01
4.44000000000000e+03,8.95001974190074e+01,8.83606951544164e+01,7.99325945414551e+01,6.30684647896907e+01,5.46364056312644e+01,4.62043466311908e+01,3.77722880515394e+01,2.93402296054534e+01,2.09081713909637e+01,1.24761134657667e+01
4.45000000000000e+03,8.95001974190074e+01,8.83608233413659e+01,7.99326172533183e+01,6.30684874441062e+01,5.46364280955381e+01,4.62043688681055e+01,3.77723101186214e+01,2.93402514565236e+01,2.09081930200233e+01,1.24761348817209e+01
4.46000000000000e+03,8.95001974190074e+01,8.83609481750578e+01,7.99326393612589e+01,6.30685094875118e+01,5.46364499541699e+01,4.62043905321870e+01,3.77723315984200e+01,2.93402727184997e+01,2.09082140888811e+01,1.24761557350487e+01
4.47000000000000e+03,8.95001974190074e+01,8.83610696885660e+01,7.99326608814555e+01,6.30685309523654e+01,5.46364712244769e+01,4.62044116201590e+01,3.77723525065617e+01,2.93402934299294e+01,2.09082346200928e+01,1.24761760255579e+01
4.48000000000000e+03,8.95001974190074e+01,8.83611879699907e+01,7.99326818294518e+01,6.30685518384130e+01,5.46364919442343e+01,4.62044321473068e+01,3.77723728430229e+01,2.93403135901948e+01,2.09082545383573e+01,1.24761957760231e+01
4.49000000000000e+03,8.95001974190074e+01,8.83613031056549e+01,7.99327022203722e+01,6.30685721762375e+01,5.46365121127241e+01,4.62044521286202e+01,3.77723926390288e+01,2.93403332067592e+01,2.09082739486840e+01,1.24762149863931e+01
4.50000000000000e+03,8.95001974190074e+01,8.83614151788914e+01,7.99327220691404e+01,6.30685919728269e+01,5.46365317445189e+01,4.62044715930865e+01,3.77724119084109e+01,2.93403523015768e+01,2.09082928443172e+01,1.24762337066283e+01
4.51000000000000e+03,8.95001974190074e+01,8.83615242707838e+01,7.99327413897611e+01,6.30686112425825e+01,5.46365508538382e+01,4.62044904967521e+01,3.77724306721863e+01,2.93403708883647e+01,2.09083112459335e+01,1.24762519287289e+01
4.52000000000000e+03,8.95001974190074e+01,8.83616304603717e+01,7.99327601965469e+01,6.30686299995218e+01,5.46365694545752e+01,4.62045089366134e+01,3.77724489302807e+01,2.93403889871423e+01,2.09083291662319e+01,1.24762696658354e+01
4.53000000000000e+03,8.95001974190074e+01,8.83617338246907e+01,7.99327785032277e+01,6.30686482504334e+01,5.46365875470463e+01,4.62045268863588e+01,3.77724667157640e+01,2.93404066041665e+01,2.09083466107519e+01,1.24762869304996e+01
4.54000000000000e+03,8.95001974190074e+01,8.83618344387435e+01,7.99327963230863e+01,6.30686660224751e+01,5.46366051584248e+01,4.62045443591021e+01,3.77724840279676e+01,2.93404237524029e+01,2.09083635917284e+01,1.24763037301934e+01
4.55000000000000e+03,8.95001974190074e+01,8.83619323756650e+01,7.99328136691578e+01,6.30686833246104e+01,5.46366223073554e+01,4.62045613676297e+01,3.77725008794168e+01,2.93404404382656e+01,2.09083801211918e+01,1.24763200763281e+01
4.56000000000000e+03,8.95001974190073e+01,8.83620277066068e+01,7.99328305539427e+01,6.30687001341779e+01,5.46366389940799e+01,4.62045779240550e+01,3.77725172765206e+01,2.93404566860385e+01,2.09083962109557e+01,1.24763359935921e+01
4.57000000000000e+03,8.95001974190074e+01,8.83621205008870e+01,7.99328469897567e+01,6.30687165105038e+01,5.46366552371312e+01,4.62045940402110e+01,3.77725332312021e+01,2.93404724764275e+01,2.09084118725873e+01,1.24763515281412e+01
4.58000000000000e+03,8.95001974190074e+01,8.83622108259995e+01,7.99328629884855e+01,6.30687324635719e+01,5.46366710597340e+01,4.62046097276768e+01,3.77725487616004e+01,2.93404878619647e+01,2.09084271174003e+01,1.24763665771078e+01
4.59000000000000e+03,8.95001974190074e+01,8.83622987475980e+01,7.99328785617462e+01,6.30687479869534e+01,5.46366864612216e+01,4.62046249977671e+01,3.77725638789354e+01,2.93405028491204e+01,2.09084419510746e+01,1.24763812474047e+01
4.60000000000000e+03,8.95001974190073e+01,8.83623843296963e+01,7.99328937208950e+01,6.30687630927355e+01,5.46367014527989e+01,4.62046398615238e+01,3.77725785998703e+01,2.93405174318057e+01,2.09084563843832e+01,1.24763955111340e+01
4.61000000000000e+03,8.95001974190074e+01,8.83624676345056e+01,7.99329084769416e+01,6.30687777973944e+01,5.46367160454064e+01,4.62046543297240e+01,3.77725929238776e+01,2.93405316208783e+01,2.09084704338441e+01,1.24764094142155e+01
4.62000000000000e+03,8.95001974190074e+01,8.83625487226267e+01,7.99329228405739e+01,6.30687921113511e+01,5.46367302394574e+01,4.62046684028119e+01,3.77726068669018e+01,2.93405454318530e+01,2.09084841095634e+01,1.24764229479438e+01
4.63000000000000e+03,8.95001974190073e+01,8.83626276530660e+01,7.99329368221607e+01,6.30688060448157e+01,5.46367440556431e+01,4.62046821016284e+01,3.77726204390102e+01,2.93405588756361e+01,2.09084974142301e+01,1.24764361225766e+01
4.64000000000000e+03,8.95001974190074e+01,8.83627044832165e+01,7.99329504318367e+01,6.30688196078869e+01,5.46367575046246e+01,4.62046954191864e+01,3.77726336503798e+01,2.93405719617908e+01,2.09085103772642e+01,1.24764489475193e+01
4.65000000000000e+03,8.95001974190074e+01,8.83627792689874e+01,7.99329636796993e+01,6.30688328102014e+01,5.46367705959883e+01,4.62047083991973e+01,3.77726465102363e+01,2.93405846874779e+01,2.09085229908324e+01,1.24764614364982e+01
4.66000000000000e+03,8.95001974190074e+01,8.83628520647560e+01,7.99329765752998e+01,6.30688456443511e+01,5.46367833392260e+01,4.62047210339379e+01,3.77726590282186e+01,2.93405970912733e+01,2.09085352684830e+01,1.24764735978825e+01
4.67000000000000e+03,8.95001974190074e+01,8.83629229235002e+01,7.99329891280405e+01,6.30688581614918e+01,5.46367957481377e+01,4.62047333414194e+01,3.77726712178756e+01,2.93406091607869e+01,2.09085472195988e+01,1.24764854314097e+01
4.68000000000000e+03,8.95001974190074e+01,8.83629918967508e+01,7.99330013470358e+01,6.30688703397396e+01,5.46368078225342e+01,4.62047453130567e+01,3.77726830875761e+01,2.93406209093226e+01,2.09085588529264e+01,1.24764969842649e+01
4.69000000000000e+03,8.95001974190074e+01,8.83630590346814e+01,7.99330132409244e+01,6.30688821940942e+01,5.46368195757372e+01,4.62047569607055e+01,3.77726946413131e+01,2.93406323455615e+01,2.09085701768678e+01,1.24765081498199e+01
4.70000000000000e+03,8.95001974190074e+01,8.83631243861366e+01,7.99330248185774e+01,6.30688937173195e+01,5.46368310205983e+01,4.62047683040144e+01,3.77727058794705e+01,2.93406434774316e+01,2.09085811997147e+01,1.24765190552873e+01
4.71000000000000e+03,8.95001974190074e+01,8.83631879986469e+01,7.99330360884101e+01,6.30689049494232e+01,5.46368421567458e+01,4.62047793493756e+01,3.77727168185463e+01,2.93406543134564e+01,2.09085919294290e+01,1.24765296718265e+01
4.72000000000000e+03,8.95001974190074e+01,8.83632499186527e+01,7.99330470585860e+01,6.30689158824219e+01,5.46368529968899e+01,4.62047900970876e+01,3.77727274639050e+01,2.93406648612827e+01,2.09086023738286e+01,1.24765400067785e+01
4.73000000000000e+03,8.95001974190074e+01,8.83633101908386e+01,7.99330577371145e+01,6.30689265244814e+01,5.46368635487262e+01,4.62048005629073e+01,3.77727378270891e+01,2.93406751285719e+01,2.09086125405019e+01,1.24765500717986e+01
4.74000000000000e+03,8.95001974190074e+01,8.83633688592403e+01,7.99330681316577e+01,6.30689368835815e+01,5.46368738068405e+01,4.62048107464236e+01,3.77727479161453e+01,2.93406851228093e+01,2.09086224368764e+01,1.24765598660929e+01
4.75000000000000e+03,8.95001974190074e+01,8.83634259665080e+01,7.99330782496803e+01,6.30689469669933e+01,5.46368838093862e+01,4.62048206594452e+01,3.77727577370277e+01,2.93406948512847e+01,2.09086320700719e+01,1.24765694040200e+01
4.76000000000000e+03,8.95001974190074e+01,8.83634815541904e+01,7.99330880986988e+01,6.30689567822922e+01,5.46368935420722e+01,4.62048303087053e+01,3.77727673004616e+01,2.93407043210628e+01,2.09086414471210e+01,1.24765786850594e+01
