# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","input signal at port 1 - load=0.86 kg ""1""","input signal at port 1 - load=0.817 kg ""2""","input signal at port 1 - load=0.774 kg ""3""","input signal at port 1 - load=0.688 kg ""5""","input signal at port 1 - load=0.645 kg ""6""","input signal at port 1 - load=0.602 kg ""7""","input signal at port 1 - load=0.559 kg ""8""","input signal at port 1 - load=0.516 kg ""9""","input signal at port 1 - load=0.473 kg ""10""","input signal at port 1 - load=0.43 kg ""11"""
"s","null","null","null","null","null","null","null","null","null","null"
1.01700000000000e+04,2.30858893154945e-02,2.69321597154141e-02,2.69321597158990e-02,2.69321597159001e-02,2.69321597159011e-02,2.69321597159026e-02,2.69321597154574e-02,2.69321597159048e-02,2.69321597159061e-02,2.69321597159066e-02
1.01800000000000e+04,2.30858893154945e-02,2.69321597154297e-02,2.69321597159018e-02,2.69321597159029e-02,2.69321597159039e-02,2.69321597159053e-02,2.69321597155340e-02,2.69321597159074e-02,2.69321597159088e-02,2.69321597159093e-02
1.01900000000000e+04,2.30858893154945e-02,2.69321597154449e-02,2.69321597159046e-02,2.69321597159057e-02,2.69321597159066e-02,2.69321597159080e-02,2.69321597156000e-02,2.69321597159101e-02,2.69321597159114e-02,2.69321597159115e-02
1.02000000000000e+04,2.30858893154945e-02,2.69321597154596e-02,2.69321597159072e-02,2.69321597159083e-02,2.69321597159092e-02,2.69321597159106e-02,2.69321597156558e-02,2.69321597159126e-02,2.69321597159139e-02,2.69321597159134e-02
1.02100000000000e+04,2.30858893154945e-02,2.69321597154740e-02,2.69321597159071e-02,2.69321597159109e-02,2.69321597159118e-02,2.69321597159131e-02,2.69321597157024e-02,2.69321597159150e-02,2.69321597159163e-02,2.69321597159155e-02
1.02200000000000e+04,2.30858893154945e-02,2.69321597154880e-02,2.69321597159086e-02,2.69321597159134e-02,2.69321597159143e-02,2.69321597159156e-02,2.69321597157409e-02,2.69321597159174e-02,2.69321597159187e-02,2.69321597159178e-02
1.02300000000000e+04,2.30858893154945e-02,2.69321597155016e-02,2.69321597159107e-02,2.69321597159159e-02,2.69321597159168e-02,2.69321597159180e-02,2.69321597157725e-02,2.69321597159198e-02,2.69321597159210e-02,2.69321597159201e-02
1.02400000000000e+04,2.30858893154945e-02,2.69321597155149e-02,2.69321597159132e-02,2.69321597159183e-02,2.69321597159191e-02,2.69321597159203e-02,2.69321597157982e-02,2.69321597159220e-02,2.69321597159233e-02,2.69321597159224e-02
1.02500000000000e+04,2.30858893154945e-02,2.69321597155278e-02,2.69321597159158e-02,2.69321597159206e-02,2.69321597159214e-02,2.69321597159226e-02,2.69321597158191e-02,2.69321597159243e-02,2.69321597159255e-02,2.69321597159247e-02
1.02600000000000e+04,2.30858893154945e-02,2.69321597155403e-02,2.69321597159185e-02,2.69321597159229e-02,2.69321597159237e-02,2.69321597159248e-02,2.69321597158359e-02,2.69321597159264e-02,2.69321597159276e-02,2.69321597159270e-02
1.02700000000000e+04,2.30858893154945e-02,2.69321597155525e-02,2.69321597159211e-02,2.69321597159251e-02,2.69321597159259e-02,2.69321597159270e-02,2.69321597158496e-02,2.69321597159285e-02,2.69321597159297e-02,2.69321597159292e-02
1.02800000000000e+04,2.30858893154945e-02,2.69321597155642e-02,2.69321597159237e-02,2.69321597159272e-02,2.69321597159280e-02,2.69321597159290e-02,2.69321597158607e-02,2.69321597159306e-02,2.69321597159312e-02,2.69321597159314e-02
1.02900000000000e+04,2.30858893154945e-02,2.69321597155757e-02,2.69321597159262e-02,2.69321597159293e-02,2.69321597159300e-02,2.69321597159311e-02,2.69321597158698e-02,2.69321597159326e-02,2.69321597159329e-02,2.69321597159331e-02
1.03000000000000e+04,2.30858893154945e-02,2.69321597155869e-02,2.69321597159284e-02,2.69321597159313e-02,2.69321597159321e-02,2.69321597159331e-02,2.69321597158727e-02,2.69321597159346e-02,2.69321597159347e-02,2.69321597159345e-02
1.03100000000000e+04,2.30858893154945e-02,2.69321597155980e-02,2.69321597159306e-02,2.69321597159333e-02,2.69321597159340e-02,2.69321597159350e-02,2.69321597158758e-02,2.69321597159365e-02,2.69321597159366e-02,2.69321597159361e-02
1.03200000000000e+04,2.30858893154945e-02,2.69321597156087e-02,2.69321597159255e-02,2.69321597158921e-02,2.69321597159359e-02,2.69321597159369e-02,2.69321597158797e-02,2.69321597159383e-02,2.69321597159385e-02,2.69321597159379e-02
1.03300000000000e+04,2.30858893154945e-02,2.69321597156192e-02,2.69321597159234e-02,2.69321597158243e-02,2.69321597159378e-02,2.69321597159387e-02,2.69321597158840e-02,2.69321597159401e-02,2.69321597159403e-02,2.69321597159398e-02
1.03400000000000e+04,2.30858893154945e-02,2.69321597156294e-02,2.69321597159237e-02,2.69321597157934e-02,2.69321597159396e-02,2.69321597159405e-02,2.69321597158884e-02,2.69321597159419e-02,2.69321597159421e-02,2.69321597159416e-02
1.03500000000000e+04,2.30858893154945e-02,2.69321597156394e-02,2.69321597159254e-02,2.69321597157845e-02,2.69321597159414e-02,2.69321597159422e-02,2.69321597158928e-02,2.69321597159436e-02,2.69321597159439e-02,2.69321597159435e-02
1.03600000000000e+04,2.30858893154945e-02,2.69321597156491e-02,2.69321597159280e-02,2.69321597157893e-02,2.69321597159431e-02,2.69321597159439e-02,2.69321597158967e-02,2.69321597159452e-02,2.69321597159456e-02,2.69321597159453e-02
1.03700000000000e+04,2.30858893154945e-02,2.69321597156585e-02,2.69321597159310e-02,2.69321597158019e-02,2.69321597159447e-02,2.69321597159456e-02,2.69321597159006e-02,2.69321597159469e-02,2.69321597159473e-02,2.69321597159470e-02
1.03800000000000e+04,2.30858893154945e-02,2.69321597156677e-02,2.69321597159341e-02,2.69321597158180e-02,2.69321597159464e-02,2.69321597159472e-02,2.69321597159043e-02,2.69321597159484e-02,2.69321597159489e-02,2.69321597159487e-02
1.03900000000000e+04,2.30858893154945e-02,2.69321597156766e-02,2.69321597159373e-02,2.69321597158356e-02,2.69321597159479e-02,2.69321597159487e-02,2.69321597159078e-02,2.69321597159499e-02,2.69321597159504e-02,2.69321597159503e-02
1.04000000000000e+04,2.30858893154945e-02,2.69321597156853e-02,2.69321597159403e-02,2.69321597158530e-02,2.69321597159495e-02,2.69321597159502e-02,2.69321597159111e-02,2.69321597159514e-02,2.69321597159519e-02,2.69321597159519e-02
1.04100000000000e+04,2.30858893154945e-02,2.69321597156938e-02,2.69321597159431e-02,2.69321597158694e-02,2.69321597159510e-02,2.69321597159517e-02,2.69321597159142e-02,2.69321597159528e-02,2.69321597159534e-02,2.69321597159534e-02
1.04200000000000e+04,2.30858893154945e-02,2.69321597157020e-02,2.69321597159456e-02,2.69321597158842e-02,2.69321597159524e-02,2.69321597159532e-02,2.69321597159171e-02,2.69321597159542e-02,2.69321597159548e-02,2.69321597159548e-02
1.04300000000000e+04,2.30858893154945e-02,2.69321597157100e-02,2.69321597159480e-02,2.69321597158972e-02,2.69321597159538e-02,2.69321597159546e-02,2.69321597159199e-02,2.69321597159556e-02,2.69321597159562e-02,2.69321597159562e-02
1.04400000000000e+04,2.30858893154945e-02,2.69321597157178e-02,2.69321597159503e-02,2.69321597159086e-02,2.69321597159552e-02,2.69321597159559e-02,2.69321597159225e-02,2.69321597159569e-02,2.69321597159575e-02,2.69321597159576e-02
1.04500000000000e+04,2.30858893154945e-02,2.69321597157254e-02,2.69321597159523e-02,2.69321597159183e-02,2.69321597159565e-02,2.69321597159572e-02,2.69321597159249e-02,2.69321597159582e-02,2.69321597159588e-02,2.69321597159589e-02
1.04600000000000e+04,2.30858893154945e-02,2.69321597157291e-02,2.69321597159542e-02,2.69321597159265e-02,2.69321597159578e-02,2.69321597159585e-02,2.69321597159273e-02,2.69321597159594e-02,2.69321597159600e-02,2.69321597159602e-02
1.04700000000000e+04,2.30858893154945e-02,2.69321597157303e-02,2.69321597159559e-02,2.69321597159333e-02,2.69321597159590e-02,2.69321597159597e-02,2.69321597159295e-02,2.69321597159607e-02,2.69321597159613e-02,2.69321597159614e-02
1.04800000000000e+04,2.30858893154945e-02,2.69321597157345e-02,2.69321597159575e-02,2.69321597159391e-02,2.69321597159603e-02,2.69321597159609e-02,2.69321597159313e-02,2.69321597159618e-02,2.69321597159624e-02,2.69321597159626e-02
1.04900000000000e+04,2.30858893154945e-02,2.69321597157404e-02,2.69321597159590e-02,2.69321597159439e-02,2.69321597159615e-02,2.69321597159621e-02,2.69321597159330e-02,2.69321597159630e-02,2.69321597159636e-02,2.69321597159637e-02
1.05000000000000e+04,2.30858893154945e-02,2.69321597157473e-02,2.69321597159605e-02,2.69321597159480e-02,2.69321597159627e-02,2.69321597159633e-02,2.69321597159348e-02,2.69321597159641e-02,2.69321597159647e-02,2.69321597159649e-02
1.05100000000000e+04,2.30858893154945e-02,2.69321597157547e-02,2.69321597159618e-02,2.69321597159514e-02,2.69321597159638e-02,2.69321597159644e-02,2.69321597159368e-02,2.69321597159652e-02,2.69321597159658e-02,2.69321597159660e-02
1.05200000000000e+04,2.30858893154945e-02,2.69321597157623e-02,2.69321597159631e-02,2.69321597159543e-02,2.69321597159649e-02,2.69321597159655e-02,2.69321597159387e-02,2.69321597159663e-02,2.69321597159669e-02,2.69321597159670e-02
1.05300000000000e+04,2.30858893154945e-02,2.69321597157698e-02,2.69321597159643e-02,2.69321597159567e-02,2.69321597159660e-02,2.69321597159666e-02,2.69321597159405e-02,2.69321597159674e-02,2.69321597159679e-02,2.69321597159681e-02
1.05400000000000e+04,2.30858893154945e-02,2.69321597157769e-02,2.69321597159655e-02,2.69321597159589e-02,2.69321597159671e-02,2.69321597159676e-02,2.69321597159424e-02,2.69321597159684e-02,2.69321597159689e-02,2.69321597159691e-02
1.05500000000000e+04,2.30858893154945e-02,2.69321597157838e-02,2.69321597159666e-02,2.69321597159607e-02,2.69321597159681e-02,2.69321597159687e-02,2.69321597159441e-02,2.69321597159694e-02,2.69321597159699e-02,2.69321597159700e-02
1.05600000000000e+04,2.30858893154945e-02,2.69321597157905e-02,2.69321597159677e-02,2.69321597159624e-02,2.69321597159691e-02,2.69321597159696e-02,2.69321597159458e-02,2.69321597159703e-02,2.69321597159709e-02,2.69321597159710e-02
1.05700000000000e+04,2.30858893154945e-02,2.69321597157970e-02,2.69321597159687e-02,2.69321597159639e-02,2.69321597159701e-02,2.69321597159706e-02,2.69321597159475e-02,2.69321597159713e-02,2.69321597159718e-02,2.69321597159719e-02
1.05800000000000e+04,2.30858893154945e-02,2.69321597158033e-02,2.69321597159697e-02,2.69321597159652e-02,2.69321597159711e-02,2.69321597159715e-02,2.69321597159491e-02,2.69321597159722e-02,2.69321597159727e-02,2.69321597159728e-02
1.05900000000000e+04,2.30858893154945e-02,2.69321597158092e-02,2.69321597159707e-02,2.69321597159665e-02,2.69321597159720e-02,2.69321597159725e-02,2.69321597159507e-02,2.69321597159731e-02,2.69321597159736e-02,2.69321597159737e-02
1.06000000000000e+04,2.30858893154945e-02,2.69321597158149e-02,2.69321597159716e-02,2.69321597159677e-02,2.69321597159729e-02,2.69321597159733e-02,2.69321597159522e-02,2.69321597159739e-02,2.69321597159745e-02,2.69321597159745e-02
1.06100000000000e+04,2.30858893154945e-02,2.69321597158204e-02,2.69321597159725e-02,2.69321597159687e-02,2.69321597159738e-02,2.69321597159742e-02,2.69321597159536e-02,2.69321597159748e-02,2.69321597159753e-02,2.69321597159754e-02
1.06200000000000e+04,2.30858893154945e-02,2.69321597158257e-02,2.69321597159734e-02,2.69321597159698e-02,2.69321597159746e-02,2.69321597159750e-02,2.69321597159550e-02,2.69321597159756e-02,2.69321597159761e-02,2.69321597159762e-02
1.06300000000000e+04,2.30858893154945e-02,2.69321597158307e-02,2.69321597159743e-02,2.69321597159708e-02,2.69321597159754e-02,2.69321597159758e-02,2.69321597159564e-02,2.69321597159764e-02,2.69321597159769e-02,2.69321597159770e-02
1.06400000000000e+04,2.30858893154945e-02,2.69321597158356e-02,2.69321597159751e-02,2.69321597159717e-02,2.69321597159762e-02,2.69321597159766e-02,2.69321597159577e-02,2.69321597159772e-02,2.69321597159776e-02,2.69321597159777e-02
1.06500000000000e+04,2.30858893154945e-02,2.69321597158403e-02,2.69321597159759e-02,2.69321597159726e-02,2.69321597159770e-02,2.69321597159774e-02,2.69321597159590e-02,2.69321597159780e-02,2.69321597159784e-02,2.69321597159780e-02
1.06600000000000e+04,2.30858893154945e-02,2.69321597158448e-02,2.69321597159767e-02,2.69321597159735e-02,2.69321597159778e-02,2.69321597159781e-02,2.69321597159602e-02,2.69321597159785e-02,2.69321597159791e-02,2.69321597159785e-02
1.06700000000000e+04,2.30858893154945e-02,2.69321597158491e-02,2.69321597159775e-02,2.69321597159744e-02,2.69321597159785e-02,2.69321597159788e-02,2.69321597159614e-02,2.69321597159791e-02,2.69321597159798e-02,2.69321597159791e-02
1.06800000000000e+04,2.30858893154945e-02,2.69321597158533e-02,2.69321597159782e-02,2.69321597159752e-02,2.69321597159793e-02,2.69321597159795e-02,2.69321597159626e-02,2.69321597159797e-02,2.69321597159805e-02,2.69321597159798e-02
1.06900000000000e+04,2.30858893154945e-02,2.69321597158574e-02,2.69321597159790e-02,2.69321597159760e-02,2.69321597159799e-02,2.69321597159802e-02,2.69321597159637e-02,2.69321597159804e-02,2.69321597159808e-02,2.69321597159805e-02
1.07000000000000e+04,2.30858893154945e-02,2.69321597158614e-02,2.69321597159797e-02,2.69321597159768e-02,2.69321597159806e-02,2.69321597151970e-02,2.69321597159648e-02,2.69321597159810e-02,2.69321597159812e-02,2.69321597159812e-02
1.07100000000000e+04,2.30858893154945e-02,2.69321597158652e-02,2.69321597159804e-02,2.69321597159775e-02,2.69321597159813e-02,2.69321597147968e-02,2.69321597159659e-02,2.69321597159817e-02,2.69321597159817e-02,2.69321597159820e-02
1.07200000000000e+04,2.30858893154945e-02,2.69321597158690e-02,2.69321597159810e-02,2.69321597159783e-02,2.69321597159820e-02,2.69321597146356e-02,2.69321597159670e-02,2.69321597159824e-02,2.69321597159823e-02,2.69321597159827e-02
1.07300000000000e+04,2.30858893154945e-02,2.69321597158726e-02,2.69321597159817e-02,2.69321597159790e-02,2.69321597159826e-02,2.69321597146212e-02,2.69321597159680e-02,2.69321597159831e-02,2.69321597159830e-02,2.69321597159834e-02
1.07400000000000e+04,2.30858893154945e-02,2.69321597158761e-02,2.69321597159823e-02,2.69321597159797e-02,2.69321597159832e-02,2.69321597146944e-02,2.69321597159690e-02,2.69321597159837e-02,2.69321597159837e-02,2.69321597159840e-02
1.07500000000000e+04,2.30858893154945e-02,2.69321597158796e-02,2.69321597159829e-02,2.69321597159804e-02,2.69321597159838e-02,2.69321597148140e-02,2.69321597159700e-02,2.69321597159843e-02,2.69321597159843e-02,2.69321597159847e-02
1.07600000000000e+04,2.30858893154945e-02,2.69321597158829e-02,2.69321597159835e-02,2.69321597159810e-02,2.69321597159844e-02,2.69321597149531e-02,2.69321597159710e-02,2.69321597159849e-02,2.69321597159850e-02,2.69321597159853e-02
1.07700000000000e+04,2.30858893154945e-02,2.69321597158861e-02,2.69321597159841e-02,2.69321597159817e-02,2.69321597159850e-02,2.69321597150951e-02,2.69321597159719e-02,2.69321597159855e-02,2.69321597159856e-02,2.69321597159859e-02
1.07800000000000e+04,2.30858893154945e-02,2.69321597158893e-02,2.69321597159847e-02,2.69321597159823e-02,2.69321597159856e-02,2.69321597152301e-02,2.69321597159728e-02,2.69321597159861e-02,2.69321597159862e-02,2.69321597159864e-02
1.07900000000000e+04,2.30858893154945e-02,2.69321597158924e-02,2.69321597159853e-02,2.69321597159829e-02,2.69321597159861e-02,2.69321597153528e-02,2.69321597159737e-02,2.69321597159866e-02,2.69321597159868e-02,2.69321597159870e-02
1.08000000000000e+04,2.30858893154945e-02,2.69321597158954e-02,2.69321597159859e-02,2.69321597159835e-02,2.69321597159866e-02,2.69321597154608e-02,2.69321597159745e-02,2.69321597159872e-02,2.69321597159873e-02,2.69321597159875e-02
1.08100000000000e+04,2.30858893154945e-02,2.69321597158983e-02,2.69321597159864e-02,2.69321597159841e-02,2.69321597159872e-02,2.69321597155537e-02,2.69321597159754e-02,2.69321597159877e-02,2.69321597159879e-02,2.69321597159880e-02
1.08200000000000e+04,2.30858893154945e-02,2.69321597159012e-02,2.69321597159870e-02,2.69321597159847e-02,2.69321597159877e-02,2.69321597156321e-02,2.69321597159762e-02,2.69321597159882e-02,2.69321597159884e-02,2.69321597159885e-02
1.08300000000000e+04,2.30858893154945e-02,2.69321597159040e-02,2.69321597159875e-02,2.69321597159853e-02,2.69321597159882e-02,2.69321597156972e-02,2.69321597159770e-02,2.69321597159887e-02,2.69321597159889e-02,2.69321597159890e-02
1.08400000000000e+04,2.30858893154945e-02,2.69321597159067e-02,2.69321597159880e-02,2.69321597159858e-02,2.69321597159887e-02,2.69321597157506e-02,2.69321597159777e-02,2.69321597159891e-02,2.69321597159893e-02,2.69321597159895e-02
1.08500000000000e+04,2.30858893154945e-02,2.69321597159091e-02,2.69321597159884e-02,2.69321597159864e-02,2.69321597159891e-02,2.69321597157939e-02,2.69321597159782e-02,2.69321597159896e-02,2.69321597159898e-02,2.69321597159899e-02
1.08600000000000e+04,2.30858893154945e-02,2.69321597159114e-02,2.69321597159889e-02,2.69321597159869e-02,2.69321597159896e-02,2.69321597158287e-02,2.69321597159788e-02,2.69321597159901e-02,2.69321597159903e-02,2.69321597159903e-02
1.08700000000000e+04,2.30858893154945e-02,2.69321597159138e-02,2.69321597159893e-02,2.69321597159874e-02,2.69321597159900e-02,2.69321597158565e-02,2.69321597159789e-02,2.69321597159905e-02,2.69321597159907e-02,2.69321597159907e-02
1.08800000000000e+04,2.30858893154945e-02,2.69321597159162e-02,2.69321597159898e-02,2.69321597159879e-02,2.69321597159904e-02,2.69321597158784e-02,2.69321597159788e-02,2.69321597159909e-02,2.69321597159911e-02,2.69321597159912e-02
1.08900000000000e+04,2.30858893154945e-02,2.69321597159186e-02,2.69321597159902e-02,2.69321597159884e-02,2.69321597159908e-02,2.69321597158957e-02,2.69321597159720e-02,2.69321597159913e-02,2.69321597159915e-02,2.69321597159915e-02
1.09000000000000e+04,2.30858893154945e-02,2.69321597159209e-02,2.69321597159907e-02,2.69321597159889e-02,2.69321597159912e-02,2.69321597159092e-02,2.69321597159684e-02,2.69321597159917e-02,2.69321597159919e-02,2.69321597159919e-02
1.09100000000000e+04,2.30858893154945e-02,2.69321597159232e-02,2.69321597159911e-02,2.69321597159894e-02,2.69321597159916e-02,2.69321597159198e-02,2.69321597159674e-02,2.69321597159921e-02,2.69321597159923e-02,2.69321597159923e-02
1.09200000000000e+04,2.30858893154945e-02,2.69321597159255e-02,2.69321597159915e-02,2.69321597159898e-02,2.69321597159920e-02,2.69321597159281e-02,2.69321597159679e-02,2.69321597159925e-02,2.69321597159926e-02,2.69321597159926e-02
1.09300000000000e+04,2.30858893154945e-02,2.69321597159276e-02,2.69321597159918e-02,2.69321597159902e-02,2.69321597159924e-02,2.69321597159346e-02,2.69321597159694e-02,2.69321597159928e-02,2.69321597159930e-02,2.69321597159930e-02
1.09400000000000e+04,2.30858893154945e-02,2.69321597159298e-02,2.69321597159922e-02,2.69321597159906e-02,2.69321597159927e-02,2.69321597159397e-02,2.69321597159713e-02,2.69321597159931e-02,2.69321597159934e-02,2.69321597159933e-02
1.09500000000000e+04,2.30858893154945e-02,2.69321597159318e-02,2.69321597159926e-02,2.69321597159911e-02,2.69321597159931e-02,2.69321597159437e-02,2.69321597159735e-02,2.69321597159935e-02,2.69321597159937e-02,2.69321597159937e-02
1.09600000000000e+04,2.30858893154945e-02,2.69321597159338e-02,2.69321597159929e-02,2.69321597159915e-02,2.69321597159934e-02,2.69321597159471e-02,2.69321597159756e-02,2.69321597159938e-02,2.69321597159940e-02,2.69321597159941e-02
1.09700000000000e+04,2.30858893154945e-02,2.69321597159358e-02,2.69321597159933e-02,2.69321597159918e-02,2.69321597159938e-02,2.69321597159497e-02,2.69321597159777e-02,2.69321597159942e-02,2.69321597159943e-02,2.69321597159944e-02
1.09800000000000e+04,2.30858893154945e-02,2.69321597159377e-02,2.69321597159936e-02,2.69321597159922e-02,2.69321597159941e-02,2.69321597159520e-02,2.69321597159796e-02,2.69321597159945e-02,2.69321597159947e-02,2.69321597159947e-02
1.09900000000000e+04,2.30858893154945e-02,2.69321597159395e-02,2.69321597159940e-02,2.69321597159926e-02,2.69321597159944e-02,2.69321597159539e-02,2.69321597159813e-02,2.69321597159948e-02,2.69321597159950e-02,2.69321597159950e-02
1.10000000000000e+04,2.30858893154945e-02,2.69321597159413e-02,2.69321597159943e-02,2.69321597159929e-02,2.69321597159948e-02,2.69321597159556e-02,2.69321597159829e-02,2.69321597159951e-02,2.69321597159953e-02,2.69321597159953e-02
1.10100000000000e+04,2.30858893154945e-02,2.69321597159430e-02,2.69321597159946e-02,2.69321597159933e-02,2.69321597159951e-02,2.69321597159570e-02,2.69321597159842e-02,2.69321597159954e-02,2.69321597159956e-02,2.69321597159956e-02
1.10200000000000e+04,2.30858893154945e-02,2.69321597159447e-02,2.69321597159949e-02,2.69321597159936e-02,2.69321597159954e-02,2.69321597159584e-02,2.69321597159854e-02,2.69321597159957e-02,2.69321597159959e-02,2.69321597159959e-02
1.10300000000000e+04,2.30858893154945e-02,2.69321597159463e-02,2.69321597159952e-02,2.69321597159940e-02,2.69321597159957e-02,2.69321597159597e-02,2.69321597159864e-02,2.69321597159960e-02,2.69321597159961e-02,2.69321597159962e-02
1.10400000000000e+04,2.30858893154945e-02,2.69321597159479e-02,2.69321597159955e-02,2.69321597159943e-02,2.69321597159959e-02,2.69321597159609e-02,2.69321597159874e-02,2.69321597159963e-02,2.69321597159964e-02,2.69321597159965e-02
1.10500000000000e+04,2.30858893154945e-02,2.69321597159495e-02,2.69321597159959e-02,2.69321597159946e-02,2.69321597159962e-02,2.69321597159620e-02,2.69321597159882e-02,2.69321597159966e-02,2.69321597159967e-02,2.69321597159967e-02
1.10600000000000e+04,2.30858893154945e-02,2.69321597159510e-02,2.69321597159961e-02,2.69321597159949e-02,2.69321597159965e-02,2.69321597159631e-02,2.69321597159889e-02,2.69321597159968e-02,2.69321597159969e-02,2.69321597159970e-02
1.10700000000000e+04,2.30858893154945e-02,2.69321597159524e-02,2.69321597159964e-02,2.69321597159952e-02,2.69321597159968e-02,2.69321597159642e-02,2.69321597159896e-02,2.69321597159971e-02,2.69321597159972e-02,2.69321597159972e-02
1.10800000000000e+04,2.30858893154945e-02,2.69321597159538e-02,2.69321597159967e-02,2.69321597159956e-02,2.69321597159970e-02,2.69321597159653e-02,2.69321597159902e-02,2.69321597159973e-02,2.69321597159974e-02,2.69321597159975e-02
1.10900000000000e+04,2.30858893154945e-02,2.69321597159552e-02,2.69321597159969e-02,2.69321597159958e-02,2.69321597159973e-02,2.69321597159663e-02,2.69321597159907e-02,2.69321597159976e-02,2.69321597159977e-02,2.69321597159977e-02
1.11000000000000e+04,2.30858893154945e-02,2.69321597159565e-02,2.69321597159972e-02,2.69321597159961e-02,2.69321597159975e-02,2.69321597159673e-02,2.69321597159912e-02,2.69321597159978e-02,2.69321597159979e-02,2.69321597159980e-02
1.11100000000000e+04,2.30858893154945e-02,2.69321597159578e-02,2.69321597159974e-02,2.69321597159964e-02,2.69321597159977e-02,2.69321597159683e-02,2.69321597159916e-02,2.69321597159980e-02,2.69321597159981e-02,2.69321597159982e-02
1.11200000000000e+04,2.30858893154945e-02,2.69321597159591e-02,2.69321597159976e-02,2.69321597159967e-02,2.69321597159980e-02,2.69321597159693e-02,2.69321597159921e-02,2.69321597159983e-02,2.69321597159983e-02,2.69321597159984e-02
1.11300000000000e+04,2.30858893154945e-02,2.69321597159603e-02,2.69321597159979e-02,2.69321597159969e-02,2.69321597159982e-02,2.69321597159702e-02,2.69321597159925e-02,2.69321597159985e-02,2.69321597159985e-02,2.69321597159986e-02
1.11400000000000e+04,2.30858893154945e-02,2.69321597159615e-02,2.69321597159981e-02,2.69321597159972e-02,2.69321597159984e-02,2.69321597159712e-02,2.69321597159929e-02,2.69321597159987e-02,2.69321597159987e-02,2.69321597159988e-02
1.11500000000000e+04,2.30858893154945e-02,2.69321597159627e-02,2.69321597159983e-02,2.69321597159974e-02,2.69321597159986e-02,2.69321597159721e-02,2.69321597159932e-02,2.69321597159989e-02,2.69321597159990e-02,2.69321597159990e-02
1.11600000000000e+04,2.30858893154945e-02,2.69321597159639e-02,2.69321597159985e-02,2.69321597159977e-02,2.69321597159988e-02,2.69321597159729e-02,2.69321597159936e-02,2.69321597159991e-02,2.69321597159992e-02,2.69321597159991e-02
1.11700000000000e+04,2.30858893154945e-02,2.69321597159650e-02,2.69321597159987e-02,2.69321597159979e-02,2.69321597159990e-02,2.69321597159738e-02,2.69321597159939e-02,2.69321597159993e-02,2.69321597159994e-02,2.69321597159993e-02
1.11800000000000e+04,2.30858893154945e-02,2.69321597159661e-02,2.69321597159989e-02,2.69321597159981e-02,2.69321597159992e-02,2.69321597159746e-02,2.69321597159943e-02,2.69321597159994e-02,2.69321597159995e-02,2.69321597159995e-02
1.11900000000000e+04,2.30858893154945e-02,2.69321597159671e-02,2.69321597159991e-02,2.69321597159983e-02,2.69321597159994e-02,2.69321597159754e-02,2.69321597159946e-02,2.69321597159996e-02,2.69321597159997e-02,2.69321597159997e-02
1.12000000000000e+04,2.30858893154945e-02,2.69321597159682e-02,2.69321597159993e-02,2.69321597159986e-02,2.69321597159996e-02,2.69321597159763e-02,2.69321597159949e-02,2.69321597159998e-02,2.69321597159999e-02,2.69321597159999e-02
1.12100000000000e+04,2.30858893154945e-02,2.69321597159692e-02,2.69321597159995e-02,2.69321597159988e-02,2.69321597159998e-02,2.69321597159770e-02,2.69321597159952e-02,2.69321597160000e-02,2.69321597160001e-02,2.69321597160000e-02
1.12200000000000e+04,2.30858893154945e-02,2.69321597159701e-02,2.69321597159997e-02,2.69321597159990e-02,2.69321597159999e-02,2.69321597159778e-02,2.69321597159955e-02,2.69321597160001e-02,2.69321597160003e-02,2.69321597160002e-02
1.12300000000000e+04,2.30858893154945e-02,2.69321597159711e-02,2.69321597159999e-02,2.69321597159992e-02,2.69321597160001e-02,2.69321597159780e-02,2.69321597159958e-02,2.69321597160003e-02,2.69321597160004e-02,2.69321597160004e-02
1.12400000000000e+04,2.30858893154945e-02,2.69321597159720e-02,2.69321597160000e-02,2.69321597159994e-02,2.69321597160003e-02,2.69321597159785e-02,2.69321597159961e-02,2.69321597160005e-02,2.69321597160006e-02,2.69321597160005e-02
1.12500000000000e+04,2.30858893154945e-02,2.69321597159729e-02,2.69321597160002e-02,2.69321597159995e-02,2.69321597160004e-02,2.69321597159791e-02,2.69321597159964e-02,2.69321597160006e-02,2.69321597160007e-02,2.69321597160007e-02
1.12600000000000e+04,2.30858893154945e-02,2.69321597159738e-02,2.69321597160004e-02,2.69321597159997e-02,2.69321597160006e-02,2.69321597159798e-02,2.69321597159966e-02,2.69321597160008e-02,2.69321597160009e-02,2.69321597160008e-02
1.12700000000000e+04,2.30858893154945e-02,2.69321597159746e-02,2.69321597160005e-02,2.69321597159999e-02,2.69321597160007e-02,2.69321597159803e-02,2.69321597159969e-02,2.69321597160009e-02,2.69321597160010e-02,2.69321597160010e-02
1.12800000000000e+04,2.30858893154945e-02,2.69321597159755e-02,2.69321597160007e-02,2.69321597160001e-02,2.69321597160009e-02,2.69321597159809e-02,2.69321597159971e-02,2.69321597160011e-02,2.69321597160011e-02,2.69321597160011e-02
1.12900000000000e+04,2.30858893154945e-02,2.69321597159763e-02,2.69321597160008e-02,2.69321597160002e-02,2.69321597160010e-02,2.69321597159817e-02,2.69321597159974e-02,2.69321597160012e-02,2.69321597160012e-02,2.69321597160012e-02
