# Export CSV from Simcenter Amesim 2304 (encoding="UTF - 8 - BOM")
"Time - load=0.86 kg ""1""","receiver input - load=0.86 kg ""1""","receiver input - load=0.817 kg ""2""","receiver input - load=0.774 kg ""3""","receiver input - load=0.688 kg ""5""","receiver input - load=0.645 kg ""6""","receiver input - load=0.602 kg ""7""","receiver input - load=0.559 kg ""8""","receiver input - load=0.516 kg ""9""","receiver input - load=0.473 kg ""10""","receiver input - load=0.43 kg ""11"""
1.11000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.37440344569431e+03,3.37597493855563e+03,3.37759636719670e+03,3.37926957914009e+03,3.38099946106820e+03,3.38279068185039e+03,3.38464572541586e+03
1.12000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.47043875458847e+03,3.47229923781445e+03,3.47421695987673e+03,3.47619457727849e+03,3.47823477199940e+03,3.48034037503286e+03,3.48251427581001e+03
1.13000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.56242752688630e+03,3.56458163387172e+03,3.56680074873016e+03,3.56908787485540e+03,3.57144604957674e+03,3.57387830060198e+03,3.57638719373884e+03
1.14000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.65047715579169e+03,3.65292856026862e+03,3.65545257204833e+03,3.65805237793861e+03,3.66073117108736e+03,3.66349151809231e+03,3.66633576147290e+03
1.15000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.73466998665412e+03,3.73741841815993e+03,3.74024754445944e+03,3.74316073090132e+03,3.74616131715652e+03,3.74925134885191e+03,3.75243277710047e+03
1.16000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.81510617978558e+03,3.81814848653611e+03,3.82127620218786e+03,3.82449336978475e+03,3.82780738101365e+03,3.83121983087370e+03,3.83473342424534e+03
1.17000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.89175884275064e+03,3.89510885253573e+03,3.89855220571238e+03,3.90209250514781e+03,3.90573320545517e+03,3.90947586941217e+03,3.91332150101680e+03
1.18000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,3.96468423454549e+03,3.96832895611793e+03,3.97207526445428e+03,3.97592717819591e+03,3.97988853629899e+03,3.98396094140525e+03,3.98814550986425e+03
1.19000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.03400396607044e+03,4.03793031757620e+03,4.04196537303029e+03,4.04611340419804e+03,4.05037852395603e+03,4.05476237342771e+03,4.05926650571162e+03
1.20000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.09993286838625e+03,4.10411979079740e+03,4.10842357656550e+03,4.11284675697624e+03,4.11739356496805e+03,4.12206560061061e+03,4.12686462494100e+03
1.21000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.16226683311139e+03,4.16674034772893e+03,4.17133212713174e+03,4.17604648894926e+03,4.18088753187158e+03,4.18585649346351e+03,4.19095517547640e+03
1.22000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.22101993006992e+03,4.22574381772869e+03,4.23060543104401e+03,4.23559773887304e+03,4.24072484306933e+03,4.24598765912665e+03,4.25138752297187e+03
1.23000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.27639206560471e+03,4.28136383118222e+03,4.28646582978519e+03,4.29170295099977e+03,4.29707976527396e+03,4.30259748184660e+03,4.30825799497073e+03
1.24000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.32831473618942e+03,4.33352275996293e+03,4.33886636989313e+03,4.34435029399568e+03,4.34997888008138e+03,4.35575296589026e+03,4.36167411912139e+03
1.25000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.37680290780766e+03,4.38222644224550e+03,4.38779138815954e+03,4.39350251694622e+03,4.39936416456192e+03,4.40537678909043e+03,4.41154165026708e+03
1.26000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.42191313694651e+03,4.42752646752441e+03,4.43328643842891e+03,4.43919794656983e+03,4.44526542433799e+03,4.45148920165980e+03,4.45787043678700e+03
1.27000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.46371977860416e+03,4.46949526579261e+03,4.47542170763512e+03,4.48150413612885e+03,4.48774705573445e+03,4.49415067762694e+03,4.50071613519674e+03
1.28000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.50230444151951e+03,4.50821398490728e+03,4.51427759808442e+03,4.52050047742189e+03,4.52688724341385e+03,4.53343802074553e+03,4.54015394183394e+03
1.29000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.53775082128104e+03,4.54376619032705e+03,4.54993784409850e+03,4.55627090699013e+03,4.56276994814575e+03,4.56943490991923e+03,4.57626691273897e+03
1.30000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.57015180200832e+03,4.57624184500693e+03,4.58249018061627e+03,4.58890173712003e+03,4.59548086451842e+03,4.60222706553980e+03,4.60914117124269e+03
1.31000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.59961777937133e+03,4.60574893973919e+03,4.61203947222226e+03,4.61849430712660e+03,4.62511769088364e+03,4.63190885008806e+03,4.63886839529544e+03
1.32000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.62626652735908e+03,4.63240672079890e+03,4.63870581714557e+03,4.64516869247744e+03,4.65179954062069e+03,4.65859747205339e+03,4.66556296758099e+03
1.33000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.65021964026474e+03,4.65633614399023e+03,4.66261071210036e+03,4.66904791074512e+03,4.67565157534774e+03,4.68242036964888e+03,4.68935443475772e+03
1.34000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.67163119911647e+03,4.67768777427375e+03,4.68390083400422e+03,4.69027477934773e+03,4.69681324023050e+03,4.70351450241250e+03,4.71037838528922e+03
1.35000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.69067524647031e+03,4.69663903226375e+03,4.70275606699002e+03,4.70903058848474e+03,4.71546604881225e+03,4.72206050191737e+03,4.72881357121052e+03
1.36000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.70752352667108e+03,4.71336404753257e+03,4.71935411416754e+03,4.72549758740047e+03,4.73179753411146e+03,4.73825160095535e+03,4.74485903710343e+03
1.37000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.72239520519654e+03,4.72808025910703e+03,4.73391047932384e+03,4.73988945327048e+03,4.74601993356667e+03,4.75229926159300e+03,4.75872635787401e+03
1.38000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.73554046128877e+03,4.74104394161251e+03,4.74668712302585e+03,4.75247332855328e+03,4.75840505071566e+03,4.76447939718548e+03,4.77069504378774e+03
1.39000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.74717724723804e+03,4.75248264951242e+03,4.75792150780354e+03,4.76349687903626e+03,4.76921098107023e+03,4.77506073911928e+03,4.78104461467819e+03
1.40000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.75748536295049e+03,4.76258134897820e+03,4.76780436421050e+03,4.77315718311521e+03,4.77864175002815e+03,4.78425482808330e+03,4.78999469153089e+03
1.41000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.76666496420609e+03,4.77154253868395e+03,4.77654073537683e+03,4.78166207281053e+03,4.78690825580936e+03,4.79227595104380e+03,4.79776329246806e+03
1.42000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.77493017946239e+03,4.77958594089296e+03,4.78435601836960e+03,4.78924272329767e+03,4.79424757068459e+03,4.79936721002921e+03,4.80459971345997e+03
1.43000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.78245518111717e+03,4.78689099007634e+03,4.79143504485235e+03,4.79608948185901e+03,4.80085566843766e+03,4.80573029759333e+03,4.81071143336563e+03
1.44000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.78936874090792e+03,4.79358973732789e+03,4.79791319579401e+03,4.80234110441347e+03,4.80687471029731e+03,4.81151078737421e+03,4.81624742623252e+03
1.45000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.79576594979073e+03,4.79977914183213e+03,4.80388931313909e+03,4.80809832079277e+03,4.81240731295141e+03,4.81681316680805e+03,4.82131401959770e+03
1.46000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.80171841624037e+03,4.80553182347345e+03,4.80943702427396e+03,4.81343575932446e+03,4.81752909316663e+03,4.82171401844235e+03,4.82598873228862e+03
1.47000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.80728121377161e+03,4.81090333906077e+03,4.81461235873058e+03,4.81840990877728e+03,4.82229698103426e+03,4.82627069053764e+03,4.83032930197281e+03
1.48000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.81249755074447e+03,4.81593704989458e+03,4.81945881652191e+03,4.82306439133419e+03,4.82675470194525e+03,4.83052698848102e+03,4.83437958642431e+03
1.49000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.81740198456794e+03,4.82066745878157e+03,4.82401082971686e+03,4.82743355141019e+03,4.83093649383516e+03,4.83451702190155e+03,4.83817354344357e+03
1.50000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.82202268057235e+03,4.82512254579556e+03,4.82829617973983e+03,4.83154495422613e+03,4.83486968754443e+03,4.83826786723168e+03,4.84173797404145e+03
1.51000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.82639527099745e+03,4.82933729255808e+03,4.83234912558099e+03,4.83543205992336e+03,4.83858685912146e+03,4.84181112208823e+03,4.84510339135602e+03
1.52000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.83061029771542e+03,4.83340098659000e+03,4.83625754580175e+03,4.83918117191029e+03,4.84217255996140e+03,4.84522939870005e+03,4.84835027194103e+03
1.53000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,4.83471513766713e+03,4.83736084130453e+03,4.84006861721457e+03,4.84283958514517e+03,4.84567438941634e+03,4.84857082193203e+03,4.85152752554697e+03
1.54000000000000e+03,2.00000000000000e+03,2.00000000000000e+03,2.09350920592829e+03,4.83876791109441e+03,4.84127792233316e+03,4.84384665796620e+03,4.84647519730339e+03,4.84916417139948e+03,4.85191150191034e+03,4.85471592477665e+03
1.55000000000000e+03,2.00000000000000e+03,2.04840310956477e+03,2.22576224712199e+03,4.84283843336425e+03,4.84522499376448e+03,4.84766749360004e+03,4.85016699521706e+03,4.85272413684924e+03,4.85533697536364e+03,4.85800434861379e+03
1.56000000000000e+03,2.00000000000000e+03,2.17705059653794e+03,2.35477652417405e+03,4.84698359648183e+03,4.84926007476365e+03,4.85159020006014e+03,4.85397502400889e+03,4.85641519492584e+03,4.85890889355739e+03,4.86145504550015e+03
1.57000000000000e+03,2.11585606733208e+03,2.30298192571683e+03,2.48170881161450e+03,4.85123615119953e+03,4.85341547044985e+03,4.85564651533647e+03,4.85793032549799e+03,4.86026755414571e+03,4.86265648764153e+03,4.86509612430407e+03
1.58000000000000e+03,2.24084047759974e+03,2.42709979268614e+03,2.60869624499472e+03,4.85560617637130e+03,4.85769998492363e+03,4.85984386340521e+03,4.86203883499585e+03,4.86428555131700e+03,4.86658238626136e+03,4.86892839682567e+03
1.59000000000000e+03,2.36321149736179e+03,2.55079355326389e+03,2.73474498557346e+03,4.86008711035455e+03,4.86210550194634e+03,4.86417249671727e+03,4.86628909710951e+03,4.86845594681296e+03,4.87067149355143e+03,4.87293483968465e+03
1.60000000000000e+03,2.48479744983589e+03,2.67503045416676e+03,2.86280318554494e+03,4.86466182476801e+03,4.86661334807123e+03,4.86861214647449e+03,4.87065919749353e+03,4.87275513304859e+03,4.87489845997534e+03,4.87708831986145e+03
1.61000000000000e+03,2.60880306101225e+03,2.80138001209030e+03,2.99361869401976e+03,4.86930728322759e+03,4.87119907566168e+03,4.87313691573972e+03,4.87512175787783e+03,4.87715421755291e+03,4.87923285338193e+03,4.88135683695717e+03
1.62000000000000e+03,2.73510144134482e+03,2.93085648369083e+03,3.12834134569872e+03,4.87399770829598e+03,4.87583564648110e+03,4.87771848547426e+03,4.87964715313919e+03,4.88162224921666e+03,4.88364237571112e+03,4.88570672974032e+03
1.63000000000000e+03,2.85908544119152e+03,3.06981921213639e+03,3.26857773045212e+03,4.87870659375353e+03,4.88049543967573e+03,4.88232809997875e+03,4.88420547594859e+03,4.88612814996475e+03,4.88809476262814e+03,4.89010453242098e+03
1.64000000000000e+03,2.97961997288187e+03,3.20652158108360e+03,3.41849000512458e+03,4.88340797444121e+03,4.88515149373329e+03,4.88693778461121e+03,4.88876772149887e+03,4.89064186839579e+03,4.89255890028353e+03,4.89451805378176e+03
1.65000000000000e+03,3.09567119536929e+03,3.33888151892466e+03,3.57610870458710e+03,4.88807725163050e+03,4.88977831615383e+03,4.89152113604769e+03,4.89330655838389e+03,4.89513512795945e+03,4.89700555028054e+03,4.89891707721490e+03
1.66000000000000e+03,3.20634561528197e+03,3.46629559701490e+03,3.73055589181550e+03,4.89269179319466e+03,4.89435247703995e+03,4.89605390975867e+03,4.89779691052624e+03,4.89958200374471e+03,4.90140792175929e+03,4.90327392926876e+03
1.67000000000000e+03,3.31093767937781e+03,3.58781655983229e+03,3.88254754165585e+03,4.89723142357063e+03,4.89885310612300e+03,4.90051452559895e+03,4.90221647284795e+03,4.90395944996931e+03,4.90574221299563e+03,4.90756403672694e+03
1.68000000000000e+03,3.40889842471860e+03,3.70242541631476e+03,4.03135633851008e+03,4.90167885474784e+03,4.90326234085593e+03,4.90488453572856e+03,4.90654620069373e+03,4.90824781446307e+03,4.90998815389543e+03,4.91176650147419e+03
1.69000000000000e+03,3.49978022249648e+03,3.80945381096816e+03,4.17557108303262e+03,4.90602004660224e+03,4.90756570882662e+03,4.90914903066662e+03,4.91077074326908e+03,4.91243130170751e+03,4.91412950134164e+03,4.91586463162202e+03
1.70000000000000e+03,3.58311251612276e+03,3.90843525471269e+03,4.31354801826539e+03,4.91024444926683e+03,4.91175238455727e+03,4.91329691319263e+03,4.91487873589347e+03,4.91649828510078e+03,4.91815437448860e+03,4.91984630007730e+03
1.71000000000000e+03,3.65856267420536e+03,3.99901286049157e+03,4.44354607178390e+03,4.91434505290090e+03,4.91581524015607e+03,4.91732094780108e+03,4.91886284812137e+03,4.92044135190165e+03,4.92205529341367e+03,4.92370397692563e+03
1.72000000000000e+03,3.72597829049490e+03,4.08091935360044e+03,4.56344415923885e+03,4.91831819825895e+03,4.91975063291769e+03,4.92121752322867e+03,4.92271951586777e+03,4.92425700300778e+03,4.92582884220224e+03,4.92743434891373e+03
1.73000000000000e+03,3.78534443564335e+03,4.15394354463206e+03,4.66985520435802e+03,4.92216315476113e+03,4.92355794318892e+03,4.92498614565421e+03,4.92644838664877e+03,4.92794504308557e+03,4.92947499914343e+03,4.93103758511547e+03
1.74000000000000e+03,3.83673945788109e+03,4.21775552769170e+03,4.76252694829580e+03,4.92588154247474e+03,4.92723895044863e+03,4.92862876540772e+03,4.93005159331037e+03,4.93150779867640e+03,4.93299629511848e+03,4.93451643053731e+03
1.75000000000000e+03,3.88041342293225e+03,4.27202178079481e+03,4.84255997141879e+03,4.92947670195629e+03,4.93079716483418e+03,4.93214906900190e+03,4.93353300420227e+03,4.93494932599168e+03,4.93639697889633e+03,4.93787533045385e+03
1.76000000000000e+03,3.91704004272867e+03,4.31665377981327e+03,4.91031999448839e+03,4.93295311288141e+03,4.93423722056748e+03,4.93555184860080e+03,4.93689756863096e+03,4.93827473688399e+03,4.93968232069919e+03,4.94111971390461e+03
1.77000000000000e+03,3.94886738395365e+03,4.35175402876786e+03,4.96594952031221e+03,4.93631591736019e+03,4.93756438702178e+03,4.93884249551949e+03,4.94015080522038e+03,4.94148966962750e+03,4.94285808101420e+03,4.94425545453157e+03
1.78000000000000e+03,3.97888518962043e+03,4.37756202363218e+03,5.00953879554416e+03,4.93957052362198e+03,4.94078417017591e+03,4.94202661653404e+03,4.94329841360283e+03,4.94459991040462e+03,4.94593012994271e+03,4.94728850834274e+03
1.79000000000000e+03,4.00882287702762e+03,4.39466464747646e+03,5.04084782768446e+03,4.94272237870016e+03,4.94390208534744e+03,4.94510979097616e+03,4.94634603553313e+03,4.94761115959454e+03,4.94890422193590e+03,4.95022467563722e+03
1.80000000000000e+03,4.03895480381914e+03,4.40519600010746e+03,5.05958087747568e+03,4.94577676135983e+03,4.94692345669771e+03,4.94809738339131e+03,4.94929907031351e+03,4.95052885149085e+03,4.95178581825926e+03,4.95306944115673e+03
1.81000000000000e+03,4.06908031635095e+03,4.41354202344550e+03,5.06589796630303e+03,4.94873866824306e+03,4.94985330326957e+03,4.95099443280596e+03,4.95216257368485e+03,4.95335805375445e+03,4.95457999518470e+03,4.95582788523600e+03
1.82000000000000e+03,4.09898070411477e+03,4.42290131659112e+03,5.06030890329835e+03,4.95161274258798e+03,4.95269627504292e+03,4.95380559182537e+03,4.95494119787225e+03,4.95610341471421e+03,4.95729139342132e+03,4.95850463780372e+03
1.83000000000000e+03,4.12844712434224e+03,4.43451642702759e+03,5.04438138236376e+03,4.95440323994028e+03,4.95545662055761e+03,4.95653509838723e+03,4.95763916783217e+03,4.95876914309580e+03,4.95992420300530e+03,4.96110386672268e+03
1.84000000000000e+03,4.15730376593687e+03,4.44812060063592e+03,5.02355318624162e+03,4.95711402037742e+03,4.95813818156907e+03,4.95918677480715e+03,4.96026028300980e+03,4.96135901357781e+03,4.96248217052309e+03,4.96362928854990e+03
1.85000000000000e+03,4.18541644051146e+03,4.46302596522499e+03,5.00400878079429e+03,4.95974855947859e+03,4.96074440918673e+03,4.96176404434820e+03,4.96280793676779e+03,4.96387638751185e+03,4.96496862427769e+03,4.96608419572751e+03
1.86000000000000e+03,4.21269236247807e+03,4.47871232453349e+03,4.98878979931248e+03,4.96230997374990e+03,4.96327838882837e+03,4.96426996056401e+03,4.96528514958003e+03,4.96632424967080e+03,4.96738651123857e+03,4.96847149731390e+03
1.87000000000000e+03,4.23907553516855e+03,4.49477547893605e+03,4.97853363630591e+03,4.96480105337096e+03,4.96574287709898e+03,4.96670724500796e+03,4.96769460618214e+03,4.96870524742104e+03,4.96973843773260e+03,4.97079376186007e+03
1.88000000000000e+03,4.26453655479958e+03,4.51090954369587e+03,4.97249554707335e+03,4.96722430153723e+03,4.96814034225585e+03,4.96907832977376e+03,4.97003870174507e+03,4.97102173787466e+03,4.97202672767138e+03,4.97305326795560e+03
1.89000000000000e+03,4.28903513146253e+03,4.52689375410112e+03,4.96935484567111e+03,4.96958197238342e+03,4.97047300343976e+03,4.97138539528197e+03,4.97231958297884e+03,4.97327583029195e+03,4.97425344950891e+03,4.97525204872396e+03
1.90000000000000e+03,4.28790641051776e+03,4.54257819437102e+03,4.96818112174003e+03,4.97187611183405e+03,4.97274287238941e+03,4.97363042448396e+03,4.97453919162319e+03,4.97546943103807e+03,4.97642047364542e+03,4.97739193826697e+03
1.91000000000000e+03,4.28790641051776e+03,4.55787516569316e+03,4.96832711202730e+03,4.97410859351433e+03,4.97495179030490e+03,4.97581522281169e+03,4.97669930302477e+03,4.97760428208525e+03,4.97852950464206e+03,4.97947461218799e+03
1.92000000000000e+03,4.28790641051776e+03,4.57276190981598e+03,4.96933849006114e+03,4.97628115245779e+03,4.97710145715759e+03,4.97794146455198e+03,4.97880156069967e+03,4.97968199683917e+03,4.98058213222975e+03,4.98150162018853e+03
